number,coordinate,occurrence,isolatedRevisionTime,nodes,edges
379,org.apache.yetus:audience-annotations:0.11.0,1,62,29,0
380,org.apache.kudu:kudu-client:1.7.0,1,0,0,0
381,org.netbeans.modules:org-netbeans-modules-dbschema:RELEASE123,1,839,1260,0
382,org.wildfly.common:wildfly-common:1.3.0.Final,1,718,1568,0
383,org.apereo.cas:cas-server-core-authentication-mfa:5.3.16,1,57,165,0
384,io.smallrye.reactive:smallrye-reactive-messaging-api:2.7.1,1,70,307,0
385,org.springframework:spring-core:3.1.0.RELEASE,1,844,2331,0
386,org.geckoprojects.emf:org.gecko.emf.utilities.query.model:1.0.12,1,4792,135,0
387,org.bndly.common.rest:org.bndly.common.rest.annotations:1.0.2,1,43,103,0
388,ch.qos.logback:logback-core:1.0.10,1,836,1762,0
389,org.springframework.cloud:spring-cloud-context:2.1.1.RELEASE,1,0,0,0
390,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,1,26,0,0
391,io.micrometer:micrometer-core:1.1.11,1,1418,4062,0
392,io.micrometer:micrometer-core:1.1.10,1,839,4057,0
393,org.springframework.cloud:spring-cloud-netflix-ribbon:2.2.6.RELEASE,1,118,406,0
394,org.springframework:spring-orm:5.2.2.RELEASE,1,392,1138,0
395,org.springframework.cloud:spring-cloud-commons:1.3.0.RELEASE,1,98,433,0
396,org.specs2:specs2-junit_sjs1_2.11:4.10.5,1,4398,1433,0
397,org.kie.workbench.forms:kie-wb-common-dynamic-forms-api:7.44.0.Final,1,60,126,0
398,io.micrometer:micrometer-core:1.1.18,1,1042,4098,0
399,org.n52.arctic-sea:faroe-json:7.3.1,1,89,156,0
400,com.softwaremill.sttp.client:httpclient-backend_0.26:3.0.0-RC2,1,0,0,0
401,org.springframework.cloud:spring-cloud-connectors-core:2.0.7.RELEASE,1,101,199,0
402,org.infinispan.protostream:protostream:4.3.3.Final,1,4650,9555,0
403,org.eclipse.jetty:jetty-io:9.4.38.v20210224,1,555,992,0
404,org.neo4j:neo4j-csv:2.3.8,1,112,281,0
405,org.opendaylight.bgpcep:pcep-base-parser:0.14.3,1,287,539,0
406,org.kie:kie-dmn-api:7.49.0.Final,1,34,194,0
407,org.jboss:jandex:2.0.5.Final,1,444,1078,0
408,org.http4s:parboiled_2.13:2.0.1,1,1972,4047,0
409,com.aoindustries:ao-io-buffer:3.3.0,1,157,233,0
410,io.micrometer:micrometer-registry-elastic:1.1.18,1,112,177,0
411,io.undertow:undertow-servlet:2.0.26.Final,1,1195,2585,0
412,org.kie.kogito:kogito-pmml:1.3.0.Final,1,48,108,0
413,com.powsybl:powsybl-triple-store-api:4.0.0-RC1,1,81,228,0
414,org.ejml:ejml-simple:0.40,1,803,1312,0
415,org.elasticsearch:elasticsearch-core:7.9.3,1,159,229,0
416,org.odpi.egeria:repository-services-apis:2.2,1,2656,2895,0
417,com.tvd12:properties-file:1.0.9,1,244,164,0
418,io.fogsy:empire-annotations:1.9.13,1,14,14,0
419,com.apple:AppleJavaExtensions:1.4,1,53,115,0
420,org.openehealth.ipf.commons:ipf-commons-map:3.7.4,1,132,278,0
421,de.sciss:lucre-expr_3.0.0-M3:4.4.1,1,34,0,0
422,org.objenesis:objenesis:1.0,1,40,89,0
423,com.squareup:protoparser:4.0.3,1,124,415,0
424,org.apache.maven.plugins:maven-assembly-plugin:2.6,1,404,951,0
425,com.labijie.infra:commons:2.0.1,1,264,302,0
426,org.wso2.carbon.mediation:org.wso2.carbon.mediation.dependency.mgt:4.7.64,1,3939,120,0
427,org.objenesis:objenesis:1.2,1,48,95,0
428,io.mantisrx:mql-jvm:3.2.9,1,35518,19352,0
429,org.apereo.inspektr:inspektr-error:1.8.10.GA,1,16,15,0
430,org.uberfire:uberfire-project-client:7.44.0.Final,1,105,430,0
431,io.vavr:vavr-match:0.10.2,1,75,0,0
432,io.helidon.dbclient:helidon-dbclient-metrics:2.1.0,1,79,155,0
433,io.github.cquiroz.react:react-semantic-ui_sjs1_2.13:0.7.1,1,18429,33067,0
434,org.objenesis:objenesis:1.3,1,89,111,0
435,io.netty:netty-common:4.1.27.Final,1,1178,3399,0
436,org.springframework:spring-context:3.1.4.RELEASE,1,0,0,0
437,io.vavr:vavr-match:0.10.3,1,14,0,0
438,org.wso2.carbon.registry:org.wso2.carbon.registry.common:4.7.24,1,0,0,0
439,org.glassfish.jersey.ext:jersey-entity-filtering:2.30,1,49,249,0
440,com.github.stephenc.findbugs:findbugs-annotations:1.3.9-1,1,21,27,0
441,saxpath:saxpath:1.0-FCS,1,99,255,0
442,org.glassfish.jersey.ext:jersey-entity-filtering:2.32,1,76,249,0
443,org.glassfish.jersey.ext:jersey-entity-filtering:2.31,1,82,249,0
444,io.vavr:vavr-match:0.10.0,1,21,0,0
445,io.prometheus:simpleclient:0.8.1,1,187,247,0
446,io.netty:netty-buffer:4.1.3.Final,1,682,3593,0
447,com.baomidou:mybatis-plus:3.4.2,1,15,0,0
448,io.prometheus:simpleclient:0.8.0,1,165,247,0
449,software.amazon.awssdk:apache-client:2.16.3,1,180,582,0
450,org.wso2.orbit.org.apache.poi:poi:3.17.0.wso2v1,1,6144,14766,0
451,com.baomidou:mybatis-plus:3.4.0,1,27,0,0
452,com.typesafe.akka:akka-actor_2.11:2.4.12,1,3963,18305,0
453,io.cucumber:cucumber-core:6.9.1,1,2584,3472,0
454,com.typesafe.akka:akka-actor_2.11:2.4.16,1,4005,18463,0
455,org.apache.camel:camel-disruptor:2.25.3,1,106,198,0
456,com.google.guava:guava:25.1-jre,1,5926,16494,0
457,net.sf.okapi.filters:okapi-filter-rainbowkit:1.41.0,1,3458,108,0
458,com.fasterxml.jackson.core:jackson-core:2.5.1,1,1129,1597,0
459,com.github.hypfvieh:java-utils:1.0.6,1,398,254,0
460,com.indoqa:indoqa-lang:1.1.0,1,707,229,0
461,com.tdunning:json:1.8,1,0,0,0
462,com.github.fge:btf:1.2,1,14,3,0
463,org.scala-native:javalib_native0.4_2.11:0.4.0,1,22,0,0
464,org.opensaml:opensaml-soap-impl:4.0.1,1,290,1546,0
465,com.github.fge:btf:1.0,1,28,3,0
466,org.wso2.carbon.registry:org.wso2.carbon.registry.common:4.7.37,1,3576,349,0
467,org.glassfish.grizzly:grizzly-http:3.0.0,1,2161,1908,0
468,com.fasterxml.jackson.core:jackson-core:2.5.4,1,872,1599,0
469,org.uberfire:uberfire-commons-editor-backend:7.48.0.Final,1,78,121,0
470,net.databinder:dispatch-futures_2.8.2:0.8.10,1,94,49,0
471,org.apache.hadoop:hadoop-mapreduce-client-core:2.8.1,1,0,0,0
472,org.netbeans.modules:org-netbeans-modules-projectui:RELEASE123,1,1505,2465,0
473,org.jline:jline-terminal:3.14.1,1,910,1121,0
474,com.typesafe.akka:akka-actor_2.13:2.5.31,1,7722,26097,0
475,net.sf.ehcache:ehcache-core:2.6.11,1,2666,8613,0
476,org.netbeans.modules:org-netbeans-modules-projectui:RELEASE121,1,1683,2447,0
477,software.amazon.jsii:jsii-runtime:1.33.0,1,305,310,0
478,org.apache.hadoop:hadoop-mapreduce-client-core:2.8.5,1,2782,7324,0
479,org.uberfire:uberfire-client-api:7.48.0.Final,1,50,276,0
480,org.netbeans.api:org-netbeans-modules-db-metadata-model:RELEASE121,1,244,660,0
481,io.projectreactor:reactor-core:3.3.8.RELEASE,1,6220,8411,0
482,org.opendaylight.infrautils:ready-api:1.8.2,1,21,34,0
483,org.opendaylight.infrautils:ready-api:1.8.3,1,20,34,0
484,org.jboss.narayana.jta:narayana-jta:5.9.5.Final,1,2423,5507,0
485,javaee:javaee-api:5,1,0,0,0
486,com.twitter:finagle-http_2.13:21.2.0,1,581,2999,0
487,org.uberfire:uberfire-backend-api:7.47.0.Final,1,0,0,0
488,org.springframework:spring-context-support:5.2.3.RELEASE,1,418,909,0
489,org.odpi.egeria:repository-services-apis:2.4,1,2648,2982,0
490,net.sourceforge.cssparser:cssparser:0.9.8,1,5132,1485,0
491,com.daml:ledger-api-auth_2.13:1.11.0-snapshot.20210224.6385.0.dba114a2,1,333,1894,0
492,org.jboss.errai:errai-codegen-gwt:4.10.0.Final,1,153,311,0
493,org.apache.axis2:axis2-transport-http:1.6.1-wso2v54,1,0,0,0
494,com.octomix.josson:josson:1.1.1,1,3926,320,0
495,cglib:cglib-nodep:2.1_3,1,961,1636,0
496,org.fluentlenium:fluentlenium-core:0.10.2,1,167,472,0
497,org.typelevel:simulacrum-scalafix-annotations_3.0.0-M1:0.5.1,1,124,15,0
498,org.kie:kie-pmml-commons:7.50.0.Final,1,81,260,0
499,org.netbeans.api:org-netbeans-modules-db-metadata-model:RELEASE123,1,222,660,0
500,com.adobe.granite:com.adobe.granite.workflow.core:0.0.26,1,5870,1095,0
501,com.fasterxml.jackson.core:jackson-annotations:2.9.5,1,100,364,0
502,cn.stylefeng.roses:monitor-sdk-prometheus:7.0.1,1,34,7,0
503,org.springframework:spring-webflux:5.2.6.RELEASE,1,1639,5621,0
504,com.fasterxml.jackson.core:jackson-annotations:2.9.6,1,145,364,0
505,org.glassfish.hk2:hk2-locator:2.5.0-b32,1,428,717,0
506,com.fasterxml.jackson.core:jackson-annotations:2.9.9,1,177,364,0
507,org.elasticsearch.plugin:lang-mustache-client:7.4.2,1,115,301,0
508,com.fasterxml.jackson.core:jackson-annotations:2.9.8,1,156,364,0
509,org.toile-libre.libe:curl:0.0.39,1,3515,420,0
510,org.typelevel:cats-effect_sjs1_2.12:2.2.0,1,3036,12870,0
511,org.springframework.boot:spring-boot-autoconfigure:2.3.4.RELEASE,1,0,0,0
512,io.grpc:grpc-core:1.27.2,1,990,2930,0
513,org.apache.twill:twill-api:0.6.0-incubating,1,0,0,0
514,org.jboss.errai:errai-codegen-gwt:4.8.0.Final,1,163,311,0
515,io.github.cquiroz:cldr-api_sjs1_2.12:1.0.0,1,469,1527,0
516,org.springframework:spring-aop:5.2.9.RELEASE,1,977,1590,0
517,org.apache.hadoop:hadoop-yarn-server-common:2.8.5,1,892,3792,0
518,org.apache.shardingsphere.elasticjob:elasticjob-error-handler-spi:3.0.0-beta,1,21,1,0
519,net.sourceforge.cssparser:cssparser:0.9.5,1,4457,1369,0
520,de.averbis.textanalysis:laboratory-value-typesystem:2.38.0,1,57,148,0
521,org.apache.camel.quarkus:camel-quarkus-caffeine-lrucache-deployment:1.5.0,1,2977,5,0
522,org.jboss.errai:errai-bus:4.8.0.Final,1,801,2081,0
523,com.gaborpihaj:mtg4s-inventory_2.13:0.1.2,1,0,0,0
524,org.apache.tomcat.embed:tomcat-embed-el:9.0.36,1,936,1171,0
525,org.apache.tomcat.embed:tomcat-embed-el:9.0.37,1,1066,1171,0
526,org.apache.tomcat.embed:tomcat-embed-el:9.0.38,1,882,1171,0
527,org.apache.tomcat.embed:tomcat-embed-el:9.0.39,1,704,1171,0
528,org.springframework.boot:spring-boot-starter-logging:2.2.1.RELEASE,1,13,0,0
529,org.joda:joda-convert:2.2.1,1,208,525,0
530,org.quartz-scheduler:quartz:2.1.1,1,2219,3368,0
531,org.jboss.resteasy:resteasy-jaxrs:3.0.12.Final,1,0,0,0
532,org.apache.camel:camel-dataformat:3.7.3,1,33,36,0
533,org.eclipse.rdf4j:rdf4j-model:3.4.3,1,2114,1523,0
534,cn.hutool:hutool-all:5.4.0,1,0,0,0
535,io.buoyant:marathon_2.12:1.2.0,1,3883,544,0
536,org.geotools:gt-opengis:24.1,1,0,0,0
537,com.fasterxml.jackson.core:jackson-core:2.10.5,1,1753,2450,0
538,com.fasterxml.jackson.core:jackson-core:2.10.4,1,1825,2450,0
539,org.codelibs.fesen.lib:fesen-cli:0.10.0,1,3674,72,0
540,com.fasterxml.jackson.core:jackson-core:2.10.3,1,1364,2449,0
541,com.fasterxml.jackson.core:jackson-core:2.10.2,1,1235,2449,0
542,cn.hutool:hutool-all:5.4.7,1,3829,11972,0
543,com.fasterxml.jackson.core:jackson-core:2.10.1,1,1338,2444,0
544,cn.hutool:hutool-all:5.4.6,1,4268,11931,0
545,com.github.elvisnovoa:dynamodb-spring-boot-sample-app:1.0.0,1,0,0,0
546,com.fasterxml.jackson.core:jackson-core:2.10.0,1,1329,2444,0
547,com.oracle.database.security:osdt_core:11.2.0.4,1,1372,2132,0
548,io.quarkus:quarkus-jaxp:1.11.0.Final,1,11,0,0
549,cn.hutool:hutool-all:5.4.4,1,4312,11813,0
550,cn.hutool:hutool-all:5.4.2,1,0,0,0
551,software.amazon.awscdk:ecs-patterns:1.72.0,1,4779,1792,0
552,javax.xml.ws:jaxws-api:2.2.8,1,54,281,0
553,io.grpc:grpc-netty-shaded:1.30.2,1,7041,24838,0
554,org.apache.httpcomponents:httpcore:4.1,1,752,997,0
555,org.apache.kafka:kafka-clients:2.5.0,1,0,0,0
556,org.apache.kafka:kafka-clients:2.5.1,1,7160,15582,0
557,com.fasterxml.jackson.core:jackson-annotations:2.9.0,1,85,363,0
558,org.wso2.carbon.commons:org.wso2.carbon.statistics.ui:4.7.19,1,0,0,0
559,org.planet42:laika-pdf_2.12:0.17.1,1,4008,491,0
560,org.apache.httpcomponents:httpcore:4.4,1,602,1647,0
561,org.apache.httpcomponents:httpcore:4.3,1,483,1508,0
562,com.fasterxml.jackson.core:jackson-annotations:2.9.2,1,114,363,0
563,io.github.histogrammar:histogrammar_2.12:1.0.11,1,2603,7323,0
564,io.helidon.security.integration:helidon-security-integration-jersey-client:1.4.8,1,25,63,0
565,io.quarkus:quarkus-development-mode-spi:1.11.6.Final,1,81,69,0
566,org.eclipse.jgit:org.eclipse.jgit:4.5.4.201711221230-r,1,5864,9760,0
567,org.jboss.logging:jboss-logging:3.3.0.Final,1,1112,827,0
568,org.glassfish.jersey.ext:jersey-entity-filtering:2.29,1,45,247,0
569,io.grpc:grpc-protobuf-lite:1.36.0,1,68,28,0
570,com.twitter:util-hashing_2.12:21.1.0,1,223,569,0
571,org.drools:drools-wb-guided-template-editor-client:7.47.0.Final,1,0,0,0
572,io.syndesis.connector:connector-dropbox:1.11.0,1,0,0,0
573,org.eclipse.rdf4j:rdf4j-queryalgebra-evaluation:3.1.0,1,545,1206,0
574,io.zipkin.reporter:zipkin-reporter:1.0.2,1,58,145,0
575,com.twitter:finagle-init_2.13:21.1.0,1,0,0,0
576,org.hibernate.common:hibernate-commons-annotations:4.0.5.Final,1,132,463,0
577,org.apereo.cas:cas-server-core-api-ticket:5.2.2,1,25,87,0
578,org.springframework:spring-test:4.3.5.RELEASE,1,761,2912,0
579,io.netty:netty-codec-http2:4.1.49.Final,1,758,2624,0
580,io.opentracing.contrib:opentracing-spring-web:4.1.0,1,605,273,0
581,com.google.protobuf:protobuf-java-util:3.5.1,1,270,288,0
582,com.twitter:util-registry_2.13:21.1.0,1,0,0,0
583,org.xtext:antlr-generator:3.2.1,1,7622,5488,0
584,com.kcthota:emoji4j:5.0,1,33,37,0
585,org.springframework.boot:spring-boot-starter-webflux:2.3.4.RELEASE,1,46,0,0
586,com.github.japgolly.microlibs:macro-utils_2.13:2.6-RC1,1,261,392,0
587,io.smallrye:smallrye-fault-tolerance-context-propagation:4.3.2,1,41,29,0
588,org.jboss.resteasy:resteasy-client:3.0.12.Final,1,0,0,0
589,io.grpc:grpc-all:1.0.1,1,15,0,0
590,com.twitter:util-collection_2.12:6.45.0,1,180,764,0
591,org.springframework:spring-webmvc:5.2.3.RELEASE,1,0,0,0
592,com.foreach.libs:common-concurrent:1.1,1,77,198,0
593,dev.zio:zio-nio_2.12:1.0.0-RC9,1,761,2762,0
594,com.sun.istack:istack-commons-runtime:4.0.0,1,148,151,0
595,org.webjars:sockjs-client:1.0.2,1,16,0,0
596,jakarta.json:jakarta.json-api:1.1.6,1,56,416,0
597,com.ibm.db2:jcc:11.5.5.0,1,0,0,0
598,com.lihaoyi:ammonite-interp_2.13.3:2.3.8-4-88785969,1,1723,7312,0
599,org.apache.axis2:mex:1.6.1-wso2v37,1,0,0,0
600,org.scala-lang:scala-library:2.9.0,1,0,0,0
601,org.scala-lang:scala-library:2.9.1,1,0,0,0
602,org.springframework:spring-orm:5.2.9.RELEASE,1,435,1138,0
603,io.dropwizard.metrics:metrics-jersey2:4.1.6,1,72,58,0
604,org.springframework.boot:spring-boot-starter-actuator:1.5.18.RELEASE,1,19,0,0
605,org.n52.sensorweb:52n-xml-sweCommon-v20:2.7.0,1,1596,7946,0
606,it.unibo.tuprolog:unify-js:0.17.0,1,19,0,0
607,software.amazon.awssdk:aws-query-protocol:2.14.19,1,95,375,0
608,org.idpf:epubcheck:v4.0.0-alpha6,1,7638,1620,0
609,org.jasig.portal:uPortal-concurrency:5.9.0,1,29,47,0
610,io.netty:netty-resolver:4.1.43.Final,1,67,115,0
611,io.netty:netty-codec-http2:4.1.48.Final,1,0,0,0
612,com.googlecode.javaewah:JavaEWAH:0.3.2,1,97,79,0
613,org.scala-lang:scala3-library_sjs1_3.0.0-M3:3.0.0-M3,1,0,0,0
614,org.jboss.pnc.build-agent:api:0.8.0,1,36,82,0
615,ai.h2o:h2o-ext-steam:3.30.1.3,1,38,31,0
616,io.helidon.microprofile.bundles:helidon-microprofile-1.2:1.4.8,1,33,0,0
617,org.ow2.easywsdl:easywsdl-ext-wsdl4complexwsdl:2.7.0,1,142,182,0
618,com.io7m.minisite:com.io7m.minisite.core:3.0.0,1,1277,306,0
619,org.springframework.boot:spring-boot-starter-security:2.0.2.RELEASE,1,15,0,0
620,org.springframework.boot:spring-boot-starter-tomcat:2.1.6.RELEASE,1,16,0,0
621,org.uberfire:uberfire-security-api:7.44.0.Final,1,115,305,0
622,com.github.eugeniyk:api-counters_2.11:0.3.3,1,3096,129,0
623,org.trellisldp:trellis-common:0.16.2,1,121,244,0
624,org.apache.htrace:htrace-core4:4.0.1-incubating,1,3807,8357,0
625,org.apache.sling:org.apache.sling.commons.log:5.0.0,1,1702,3981,0
626,io.jaegertracing:jaeger-client:1.5.0,1,16,2,0
627,io.indigoengine:indigo-platforms_sjs1_2.13:0.6.0,1,840,2035,0
628,org.scala-lang:scala-library:2.9.2,1,0,0,0
629,org.scala-lang:scala-library:2.9.3,1,0,0,0
630,org.springframework:spring-expression:5.2.5.RELEASE,1,583,1068,0
631,org.springframework.cloud:spring-cloud-starter-hystrix:1.2.3.RELEASE,1,15,0,0
632,com.gitee.zcx7878:leisure.springboot.web:1.0.0.2,1,418,88,0
633,org.eclipse.jdt:ecj:3.18.0,1,15578,10802,0
634,org.apache.geronimo.specs:geronimo-jms_2.0_spec:1.0.0.alpha-2-redhat-2,1,0,0,0
635,org.apache.cxf:cxf-rt-transports-http:3.3.6,1,588,1100,0
636,org.eclipse.jetty:jetty-xml:9.4.7.v20170914,1,139,138,0
637,org.apache.httpcomponents:httpclient:4.1.1,1,2768,1489,0
638,be.venneborg:slick-refined_2.13:0.6.0,1,4383,758,0
639,org.apache.httpcomponents:httpclient:4.1.3,1,777,1494,0
640,org.apache.httpcomponents:httpclient:4.1.2,1,804,1494,0
641,org.apache.kerby:kerby-util:2.0.0,1,278,165,0
642,org.springframework.cloud:spring-cloud-starter-consul:1.3.0.RELEASE,1,13,0,0
643,org.springframework.boot:spring-boot-starter-validation:2.2.11.RELEASE,1,12,0,0
644,org.apache.curator:curator-recipes:4.0.1,1,341,1152,0
645,org.apache.felix:org.apache.felix.scr:2.1.16,1,1678,1615,0
646,io.fabric8:kubernetes-model-batch:5.1.1,1,219,1192,0
647,org.apache.camel:camel-cloud:3.5.0,1,249,677,0
648,com.vladsch.flexmark:flexmark-util-collection:0.61.6,1,166,488,0
649,org.glassfish.hk2:hk2-locator:2.5.0-b42,1,321,725,0
650,org.springframework.integration:spring-integration-xml:5.1.9.RELEASE,1,136,251,0
651,org.jolokia:jolokia-client-java:1.3.2,1,142,240,0
652,org.datanucleus:datanucleus-api-jdo:4.2.4,1,0,0,0
653,org.apache.jena:jena-dboe-transaction:3.16.0,1,188,847,0
654,org.janusgraph:janusgraph-driver:0.5.3,1,4026,420,0
655,org.apache.felix:org.apache.felix.scr:2.1.20,1,1175,1515,0
656,org.eclipse.dirigible:dirigible-api-facade-http:5.6.0,1,195,257,0
657,org.springframework.security:spring-security-core:3.2.3.RELEASE,1,520,1367,0
658,org.apache.cxf:cxf-rt-transports-http:3.3.4,1,789,1081,0
659,org.apache.camel.quarkus:camel-quarkus-jackson:1.1.0,1,18,0,0
660,org.opendaylight.mdsal:mdsal-binding-spi:6.0.7,1,23,44,0
661,co.fs2:fs2-core_2.12:2.4.2,1,0,0,0
662,org.opendaylight.mdsal:mdsal-binding-spi:6.0.8,1,31,44,0
663,com.google.dagger:dagger:2.24,1,50,113,0
664,co.fs2:fs2-core_2.12:2.4.6,1,3331,13906,0
665,com.github.luben:zstd-jni:1.4.5-6,1,86,285,0
666,com.vladsch.flexmark:flexmark-html2md-converter:0.50.40,1,212,607,0
667,org.ow2.asm:asm-tree:8.0.1,1,169,258,0
668,org.jboss.resteasy:resteasy-jaxb-provider:4.5.6.Final,1,255,338,0
669,io.grpc:grpc-protobuf-lite:1.10.1,1,49,32,0
670,org.eclipse.che.core:che-core-api-ssh-shared:7.24.1,1,25,90,0
671,org.uberfire:uberfire-nio2-model:7.46.0.Final,1,447,547,0
672,com.github.jnr:jnr-posix:3.0.12,1,435,1770,0
673,org.drools:drools-serialization-protobuf:7.48.0.Final,1,2287,8769,0
674,ai.h2o:h2o-ext-jython-cfunc:3.30.1.3,1,28,6,0
675,com.twitter:inject-core_2.13:20.10.0,1,113,405,0
676,com.lihaoyi:fansi_2.12:0.2.9,1,243,577,0
677,nl.stokpop:events-jmeter-maven-plugin:3.1.2-events-1,1,6842,321,0
678,com.lihaoyi:fansi_2.12:0.2.7,1,199,577,0
679,org.pac4j:pac4j-oidc:2.2.0,1,75,219,0
680,com.google.crypto.tink:tink-gcpkms:1.5.0,1,4550,36,0
681,org.eclipse.ditto:ditto-model-rql:1.2.0,1,406,77,0
682,org.xmlunit:xmlunit-core:2.5.1,1,219,642,0
683,com.yahoo.datasketches:sketches-core:0.8.3,1,1186,1844,0
684,org.reaktivity:nukleus.spec:0.55,1,805,1656,0
685,org.netbeans.modules:org-netbeans-modules-java-preprocessorbridge:RELEASE121,1,72,153,0
686,org.netbeans.modules:org-netbeans-modules-java-preprocessorbridge:RELEASE122,1,48,153,0
687,org.netbeans.modules:org-netbeans-modules-java-preprocessorbridge:RELEASE123,1,82,153,0
688,io.netty:netty-resolver:4.1.42.Final,1,75,115,0
689,com.baidu.xuper:xuper-java-sdk:0.2.0,1,7805,8218,0
690,org.commonjava.propulsor:propulsor-core:1.4,1,0,0,0
691,io.datarouter:datarouter-scanner:0.0.64,1,352,489,0
692,com.github.paulcwarren:spring-versions-commons:1.2.0,1,43,36,0
693,io.ktor:ktor-network-jvm:1.4.0,1,305,564,0
694,org.glassfish.hk2.external:asm-all-repackaged:2.2.0-b21,1,1156,1495,0
695,io.prometheus:simpleclient_servlet:0.5.0,1,51,12,0
696,ch.tutteli.atrium:atrium-core-api:0.13.0,1,749,1261,0
697,com.github.jnr:jnr-posix:3.0.27,1,442,1963,0
698,software.amazon.awssdk:protocol-core:2.10.36,1,94,193,0
699,org.netbeans.modules:org-netbeans-modules-java-hints-legacy-spi:RELEASE123,1,45,84,0
700,org.glassfish.main.persistence:persistence-common:6.0.0-RC3,1,55,76,0
701,com.arpnetworking.logback:logback-steno:1.17.0,1,4337,475,0
702,org.checkerframework:checker-qual:3.7.0,1,0,0,0
703,de.sciss:log_3.0.0-M3:0.1.1,1,171,50,0
704,org.springframework.boot:spring-boot-starter:2.1.1.RELEASE,1,45,0,0
705,org.scalatest:scalatest-compatible:3.2.3,1,28,0,0
706,org.scalatest:scalatest-compatible:3.2.2,1,33,0,0
707,org.apache.jackrabbit:oak-security-spi:1.22.5,1,404,1036,0
708,com.squareup:kotlinpoet-metadata-specs:1.7.2,1,186,355,0
709,com.squareup.retrofit2:converter-gson:2.2.0,1,43,12,0
710,org.apache.bookkeeper:stream-storage-service-api:4.10.0,1,35,80,0
711,org.mpierce.metrics.reservoir:hdrhistogram-metrics-reservoir:1.1.0,1,62,21,0
712,net.sf.opencsv:opencsv:2.3,1,0,0,0
713,com.google.guava:guava:30.1-android,1,5293,15365,0
714,org.springframework.boot:spring-boot-starter-jdbc:2.1.5.RELEASE,1,33,0,0
715,org.scalatest:scalatest-compatible:3.2.6,1,38,0,0
716,org.scalatest:scalatest-compatible:3.2.5,1,96,0,0
717,commons-pool:commons-pool:1.5.6,1,521,679,0
718,org.apache.jena:jena-dboe-base:3.17.0,1,668,951,0
719,org.springframework.boot:spring-boot-starter-json:2.3.5.RELEASE,1,21,0,0
720,org.kie:kie-memory-compiler:7.50.0.t20210209,1,117,188,0
721,com.github.jnr:jnr-posix:3.0.32,1,440,2036,0
722,org.kie:kie-pmml-models-drools-tree-model:7.48.0.Final,1,26,14,0
723,com.github.jnr:jnr-posix:3.0.33,1,470,2090,0
724,it.agilelab:darwin-hbase2-connector_2.12:1.1.0,1,3724,169,0
725,com.hotels:hcommon-ssh:1.0.1,1,4006,1878,0
726,com.github.jnr:jnr-posix:3.0.35,1,499,2126,0
727,org.calrissian.mango:mango-core:1.2.0,1,207,879,0
728,net.sf.opencsv:opencsv:2.0,1,63,60,0
729,org.wso2.carbon:org.wso2.carbon.registry.server:4.5.3,1,0,0,0
730,org.springframework.osgi:org.springframework.osgi.core:1.2.1,1,0,0,0
731,io.helidon.microprofile.config:helidon-microprofile-config:1.4.8,1,124,263,0
732,org.glassfish.main.javaee-api:javax.jms:3.1.2.2,1,98,307,0
733,org.eclipse.rdf4j:rdf4j-rio-datatypes:3.1.0,1,21,27,0
734,org.springframework.data:spring-data-commons:2.2.3.RELEASE,1,2081,8138,0
735,org.opendaylight.bgpcep:programming-api:0.14.3,1,350,303,0
736,io.cloudsoft.jclouds:jclouds-blobstore:1.7.2-ea-brooklyn.5,1,226,710,0
737,commons-pool:commons-pool:1.5.4,1,320,626,0
738,org.uberfire:uberfire-client-api:7.51.0.Final,1,60,292,0
739,com.github.jnr:jnr-posix:3.0.44,1,0,0,0
740,com.jcraft:jzlib:1.1.3,1,393,310,0
741,commons-pool:commons-pool:1.5.5,1,438,679,0
742,com.github.jnr:jnr-posix:3.0.47,1,458,2269,0
743,com.jcraft:jzlib:1.1.1,1,442,294,0
744,org.apache.maven:maven-repository-metadata:2.0.7,1,91,76,0
745,org.apache.maven:maven-repository-metadata:2.0.8,1,77,76,0
746,org.apache.geronimo.specs:geronimo-jaspic_1.0_spec:1.0,1,34,106,0
