number,coordinate,opalTime,totalMergeTime,cgPool,mergeTime,UCHTime,opalNodes,opalEdges,mergeNodes,mergeEdges,dependencies
168,org.n52.sensorweb-server.sos:sos-enhanced-v20:6.0.0-PR.1,0,253761,220089,33672,6465,0,0,424289,7836156,com.github.spotbugs:spotbugs-annotations:4.2.0;javax.inject:javax.inject:1;org.apache.jena:jena-iri:3.17.0;org.n52.sensorweb:52n-xml-drt-v100:2.7.0;org.n52.sensorweb:52n-xml-sosro-v10:2.7.0;org.mockito:mockito-core:3.6.28;org.n52.sensorweb:52n-xml-inspire-net-v40:2.7.0;org.n52.sensorweb:52n-xml-waterML-dr-v20:2.7.0;org.apache.httpcomponents:httpclient-cache:4.5.13;org.apache.jena:jena-shaded-guava:3.17.0;org.n52.sensorweb:52n-xml-inspire-base-v33:2.7.0;joda-time:joda-time:2.10.8;systems.uom:systems-common:2.0.1;javax.measure:unit-api:2.0;org.ejml:ejml-ddense:0.34;commons-lang:commons-lang:2.6;org.n52.sensorweb:52n-xml-sensorML-v20:2.7.0;org.n52.sensorweb:52n-xml-inspire-omso-v301:2.7.0;org.slf4j:slf4j-api:1.7.30;org.geotools:gt-main:24.1;org.n52.sensorweb:52n-xml-om-v100:2.7.0;org.objenesis:objenesis:3.1;org.geotools:gt-opengis:24.1;com.mchange:c3p0:0.9.5.4;org.n52.sensorweb:52n-ogc-schema:2.7.0;com.github.jsonld-java:jsonld-java:0.13.2;tech.units:indriya:2.1.1;org.n52.sensorweb:52n-xml-sossf-v10:2.7.0;net.sf.saxon:Saxon-HE:10.3;commons-io:commons-io:2.8.0;com.github.andrewoma.dexx:collection:0.7;org.n52.sensorweb:52n-xml-sensorML-v101:2.7.0;org.springframework:spring-beans:5.3.2;org.n52.sensorweb:52n-xml-inspire-tn-v40:2.7.0;org.geotools:gt-epsg-hsql:24.1;javax.annotation:javax.annotation-api:1.3.2;org.n52.arctic-sea:faroe-utils:8.1.0;org.n52.sensorweb:52n-xml-gml-v321:2.7.0;org.n52.sensorweb:52n-xml-swes-v20:2.7.0;org.n52.sensorweb:52n-xml-gmd-v20120713:2.7.0;org.slf4j:jcl-over-slf4j:1.7.30;org.springframework:spring-context:5.3.2;com.sun.xml.bind:jaxb-impl:2.2.11;org.apache.xmlbeans:xmlbeans:3.1.0;net.bytebuddy:byte-buddy-agent:1.10.18;org.n52.arctic-sea:shetland:8.1.0;org.apache.jena:jena-core:3.17.0;com.zaxxer:HikariCP-java7:2.4.13;org.geotools:gt-metadata:24.1;org.n52.arctic-sea:shetland-rdf:8.1.0;org.geotools.ogc:org.w3.xlink:24.1;se.jiderhamn.classloader-leak-prevention:classloader-leak-prevention-core:2.7.0;org.n52.sensorweb:52n-xml-waterML-v20:2.7.0;org.n52.arctic-sea:faroe-annotations:8.1.0;org.springframework:spring-web:5.3.2;org.n52.sensorweb:52n-xml-sampling-v100:2.7.0;org.apache.commons:commons-csv:1.8;xmlpull:xmlpull:1.1.3.1;com.google.errorprone:error_prone_annotations:2.3.4;com.fasterxml.jackson.core:jackson-databind:2.12.0;org.n52.sensorweb:52n-xml-wsrf-v12:2.7.0;org.hamcrest:hamcrest:2.2;com.siemens.ct.exi:exificient-grammars:1.0.4;jakarta.annotation:jakarta.annotation-api:1.3.4;commons-pool:commons-pool:1.5.4;org.n52.sensorweb:52n-xml-sweCommon-v101:2.7.0;org.n52.sensorweb:52n-xml-inspire-ef-v40:2.7.0;si.uom:si-quantity:2.0.1;commons-cli:commons-cli:1.4;org.n52.arctic-sea:faroe:8.1.0;org.n52.sensorweb:52n-xml-portele:2.7.0;org.apache.jena:jena-arq:3.17.0;com.google.code.findbugs:jsr305:3.0.2;org.apache.thrift:libthrift:0.13.0;org.n52.sensorweb:52n-xml-gml-v33:2.7.0;org.n52.sensorweb:52n-xml-sosdo-v10:2.7.0;org.n52.sensorweb:52n-xml-sosdo-v20:2.7.0;org.n52.arctic-sea:svalbard-xmlstream:8.1.0;org.apache.jena:jena-base:3.17.0;org.springframework:spring-aop:5.3.2;org.n52.sensorweb:52n-xml-sweCommon-v20:2.7.0;si.uom:si-units:2.0.1;org.apache.xmlbeans:xmlbeans-xpath:2.6.0;org.n52.sensorweb:52n-xml-inspire-base2-v20:2.7.0;org.apache.commons:commons-text:1.6;org.n52.sensorweb:52n-xml-sosgda-v20:2.7.0;org.n52.sensorweb:52n-xml-gmlcov-v10:2.7.0;org.springframework:spring-expression:5.3.2;org.n52.sensorweb:52n-xml-sosgda-v10:2.7.0;org.n52.sensorweb:52n-xml-inspire-bu-base-v40:2.7.0;org.n52.sensorweb:52n-xml-inspire-cp-v40:2.7.0;org.n52.sensorweb:52n-xml-inspire-gn-v40:2.7.0;org.ejml:ejml-core:0.34;org.geotools.ogc:net.opengis.ows:24.1;org.n52.sensorweb:52n-xml-ows-v110:2.7.0;org.n52.arctic-sea:faroe-json:8.1.0;org.locationtech.jts:jts-core:1.17.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;org.n52.sensorweb:52n-xml-gco-v20120713:2.7.0;xml-apis:xml-apis:1.4.01;org.n52.arctic-sea:janmayen:8.1.0;org.n52.sensorweb:52n-xml-sos-v20:2.7.0;stax:stax-api:1.0.1;org.hsqldb:hsqldb:2.4.1;org.quartz-scheduler:quartz:2.3.2;org.apache.httpcomponents:httpcore:4.4.14;org.n52.sensorweb:52n-xml-xlink-v110:2.7.0;org.n52.arctic-sea:iceland:8.1.0;commons-codec:commons-codec:1.15;org.geotools:gt-referencing:24.1;com.fasterxml.jackson.core:jackson-core:2.12.0;net.bytebuddy:byte-buddy:1.10.18;org.n52.sensorweb:52n-xml-sampling-v20:2.7.0;com.google.j2objc:j2objc-annotations:1.3;org.n52.sensorweb:52n-xml-sos-v100:2.7.0;se.jiderhamn.classloader-leak-prevention:classloader-leak-prevention-servlet:2.7.0;org.n52.sensorweb:52n-xml-om-v20:2.7.0;se.jiderhamn.classloader-leak-prevention:classloader-leak-prevention-servlet3:2.7.0;org.n52.sensorweb:52n-xml-soap-v11:2.7.0;com.google.guava:failureaccess:1.0.1;org.n52.sensorweb-server.sos:sos-api:6.0.0-PR.1;org.n52.sensorweb-server.sos:sos-core-v20:6.0.0-PR.1;xerces:xercesImpl:2.12.0;org.n52.sensorweb:52n-xml-inspire-ad-v40:2.7.0;com.google.guava:guava:29.0-jre;org.n52.sensorweb:52n-xml-soap-v12:2.7.0;net.sf.geographiclib:GeographicLib-Java:1.49;org.n52.sensorweb:52n-xml-gml-v311:2.7.0;org.n52.sensorweb:52n-xml-sosrf-v20:2.7.0;tech.uom.lib:uom-lib-common:2.1;com.neovisionaries:nv-i18n:1.27;org.n52.sensorweb:52n-xml-sosrf-v10:2.7.0;it.geosolutions.jgridshift:jgridshift-core:1.3;org.n52.sensorweb:52n-xml-filter-v20:2.7.0;org.springframework:spring-core:5.3.2;junit:junit:4.13.1;org.n52.sensorweb:52n-xml-cv-v022:2.7.0;org.apache.httpcomponents:httpclient:4.5.13;org.n52.sensorweb-server.sos:sos-enhanced-v20:6.0.0-PR.1;com.siemens.ct.exi:exificient:1.0.4;com.sun.xml.bind:jaxb-core:2.2.11;org.n52.sensorweb:52n-xml-gwml-v22:2.7.0;org.n52.arctic-sea:svalbard-xmlbeans:8.1.0;org.n52.sensorweb:52n-xml-inspire-ompr-v30:2.7.0;org.n52.sensorweb:52n-xml-inspire-au-v40:2.7.0;com.fasterxml.jackson.core:jackson-annotations:2.12.0;com.mchange:mchange-commons-java:0.2.15;com.siemens.ct.exi:exificient-core:1.0.4;javax.activation:activation:1.1.1;org.n52.arctic-sea:svalbard:8.1.0;org.n52.sensorweb:52n-xml-wsn-v13:2.7.0;org.n52.sensorweb:52n-xml-wsa-v10:2.7.0;org.n52.sensorweb:52n-xml-ifoi-v10:2.7.0;org.n52.sensorweb:52n-xml-inspire-omor-v30:2.7.0;org.springframework:spring-jcl:5.3.2;xmlunit:xmlunit:1.6;org.n52.sensorweb:52n-xml-timeseriesML-v10:2.7.0
169,dev.zio:zio-test-intellij_sjs1_3.0.0-RC1:1.0.5,0,20913,20913,0,650,0,0,0,0,dev.zio:zio-test_3.0.0-RC1:1.0.5;org.scala-lang:scala3-library_sjs1_3.0.0-RC1:3.0.0-RC1;dev.zio:zio-stacktracer_3.0.0-RC1:1.0.5;org.scala-lang:scala-library:2.13.4;org.scala-js:scalajs-library_2.13:1.5.0;dev.zio:zio-test-intellij_sjs1_3.0.0-RC1:1.0.5;org.portable-scala:portable-scala-reflect_2.13:1.1.1;dev.zio:zio_3.0.0-RC1:1.0.5;org.scala-lang:scala3-library_3.0.0-RC1:3.0.0-RC1;dev.zio:izumi-reflect-thirdparty-boopickle-shaded_3.0.0-RC1:1.0.0-M16;dev.zio:zio-streams_3.0.0-RC1:1.0.5;dev.zio:izumi-reflect_3.0.0-RC1:1.0.0-M16
170,de.ibapl.spsw:de.ibapl.spsw.api:3.0.1,566,4059,4025,34,29,459,859,459,811,org.osgi:org.osgi.service.component.annotations:1.4.0;de.ibapl.spsw:de.ibapl.spsw.api:3.0.1;org.osgi:org.osgi.annotation:6.0.0
171,com.coditory.sherlock:sherlock-inmem-reactive:0.4.5,3213,8805,7947,858,123,8564,399678,8435,370204,com.coditory.sherlock:sherlock-inmem-sync:0.4.5;com.coditory.sherlock:sherlock-inmem-common:0.4.5;org.slf4j:slf4j-api:1.7.30;com.coditory.sherlock:sherlock-inmem-reactive:0.4.5;com.coditory.sherlock:sherlock-common:0.4.5;io.projectreactor:reactor-core:3.3.9.RELEASE;com.coditory.sherlock:sherlock-api-reactive:0.4.5;com.coditory.sherlock:sherlock-api-sync:0.4.5;org.reactivestreams:reactive-streams:1.0.3
172,org.junit.platform:junit-platform-suite-api:1.6.3,328,2464,2462,2,15,2,1,2,1,org.apiguardian:apiguardian-api:1.1.0;org.junit.platform:junit-platform-suite-api:1.6.3
173,com.softwaremill.sttp.client:play-json_2.13:3.0.0-RC3,0,46551,40568,5983,768,0,0,71455,2168375,com.softwaremill.sttp.shared:core_2.13:1.0.0-RC5;com.fasterxml.jackson.core:jackson-annotations:2.10.4;com.typesafe.play:play-json_2.13:2.9.0;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.10.4;com.fasterxml.jackson.core:jackson-databind:2.10.4;com.softwaremill.sttp.model:core_2.13:1.2.0-RC3;org.scala-lang:scala-library:2.13.3;com.softwaremill.sttp.shared:ws_2.13:1.0.0-RC5;com.fasterxml.jackson.core:jackson-core:2.10.4;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.10.4;com.softwaremill.sttp.client:json-common_2.13:3.0.0-RC3;org.scala-lang:scala-reflect:2.13.1;com.softwaremill.sttp.client:play-json_2.13:3.0.0-RC3;com.softwaremill.sttp.client:core_2.13:3.0.0-RC3;com.typesafe.play:play-functional_2.13:2.9.0
174,com.github.takezoe:scala-retry_2.13:0.0.6,10045,25820,23200,2620,657,46577,1002814,46146,972233,com.github.takezoe:scala-retry_2.13:0.0.6;org.scala-lang:scala-library:2.13.4
175,com.yandex.cloud:java-sdk-examples:2.2.1,110597,134972,117872,17100,3134,371893,6168674,361436,5827157,io.grpc:grpc-context:1.26.0;com.google.protobuf:protobuf-java-util:3.11.0;com.yandex.cloud:java-sdk-services:2.2.1;com.google.protobuf:protobuf-java:3.11.0;javax.annotation:javax.annotation-api:1.3.2;io.opencensus:opencensus-api:0.24.0;com.google.code.gson:gson:2.8.6;com.yandex.cloud:java-sdk-auth:2.2.1;org.checkerframework:checker-compat-qual:2.5.5;io.grpc:grpc-core:1.26.0;com.google.api.grpc:proto-google-common-protos:1.12.0;io.grpc:grpc-protobuf:1.26.0;com.google.guava:guava:28.1-android;io.opencensus:opencensus-contrib-grpc-metrics:0.24.0;com.yandex.cloud:java-sdk-functions:2.2.1;io.jsonwebtoken:jjwt-api:0.10.6;io.grpc:grpc-api:1.26.0;io.jsonwebtoken:jjwt-jackson:0.10.6;com.yandex.cloud:java-sdk-examples:2.2.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.fasterxml.jackson.core:jackson-core:2.9.8;io.grpc:grpc-netty-shaded:1.26.0;io.grpc:grpc-protobuf-lite:1.26.0;io.grpc:grpc-stub:1.26.0;com.google.errorprone:error_prone_annotations:2.3.3;org.bouncycastle:bcprov-jdk15on:1.61;com.google.android:annotations:4.1.1.4;io.grpc:grpc-services:1.26.0;io.perfmark:perfmark-api:0.19.0;com.yandex.cloud:java-genproto:2.2.1;com.google.j2objc:j2objc-annotations:1.3;com.fasterxml.jackson.core:jackson-databind:2.9.8;com.google.code.findbugs:jsr305:3.0.2;io.jsonwebtoken:jjwt-impl:0.10.6;com.fasterxml.jackson.core:jackson-annotations:2.9.0;org.codehaus.mojo:animal-sniffer-annotations:1.17;com.google.guava:failureaccess:1.0.1
176,org.apache.skywalking:kafka-fetcher-plugin:8.2.0,0,179294,155511,23783,2940,0,0,264824,7352702,org.apache.httpcomponents:httpasyncclient:4.1.2;org.apache.skywalking:apm-network:8.2.0;org.apache.skywalking:agent-analyzer:8.2.0;org.elasticsearch.plugin:aggs-matrix-stats-client:6.3.2;net.sf.jopt-simple:jopt-simple:5.0.2;io.netty:netty-handler-proxy:4.1.51.Final;org.apache.lucene:lucene-sandbox:7.3.1;org.elasticsearch.client:elasticsearch-rest-client:6.3.2;joda-time:joda-time:2.10.5;io.netty:netty-codec-http2:4.1.51.Final;org.apache.lucene:lucene-queries:7.3.1;org.apache.httpcomponents:httpcore:4.4.5;com.zaxxer:HikariCP:3.1.0;javax.servlet:javax.servlet-api:3.1.0;org.apache.skywalking:server-core:8.2.0;org.apache.httpcomponents:httpcore-nio:4.4.5;com.google.api.grpc:proto-google-common-protos:1.17.0;io.grpc:grpc-context:1.32.1;org.apache.skywalking:library-module:8.2.0;org.apache.skywalking:configuration-api:8.2.0;io.grpc:grpc-protobuf:1.32.1;commons-dbcp:commons-dbcp:1.4;org.apache.logging.log4j:log4j-slf4j-impl:2.9.0;org.apache.lucene:lucene-spatial-extras:7.3.1;org.slf4j:slf4j-api:1.7.25;io.netty:netty-resolver:4.1.51.Final;org.javassist:javassist:3.25.0-GA;com.fasterxml.jackson.core:jackson-core:2.8.10;com.google.protobuf:protobuf-java:3.13.0;io.grpc:grpc-stub:1.32.1;org.apache.lucene:lucene-suggest:7.3.1;org.hdrhistogram:HdrHistogram:2.1.9;io.netty:netty-buffer:4.1.51.Final;io.grpc:grpc-protobuf-lite:1.32.1;org.apache.lucene:lucene-analyzers-common:7.3.1;org.apache.lucene:lucene-queryparser:7.3.1;org.elasticsearch:elasticsearch:6.3.2;org.eclipse.jetty:jetty-http:9.4.28.v20200408;io.vavr:vavr:0.10.3;org.apache.lucene:lucene-misc:7.3.1;org.apache.lucene:lucene-grouping:7.3.1;com.google.guava:guava:28.1-jre;com.carrotsearch:hppc:0.7.1;io.netty:netty-transport:4.1.51.Final;com.google.errorprone:error_prone_annotations:2.3.2;org.eclipse.jetty:jetty-servlet:9.4.28.v20200408;org.apache.lucene:lucene-backward-codecs:7.3.1;org.apache.logging.log4j:log4j-core:2.9.0;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.8.10;commons-pool:commons-pool:1.5.4;io.perfmark:perfmark-api:0.19.0;org.apache.skywalking:telemetry-api:8.2.0;com.google.code.findbugs:jsr305:3.0.2;com.fasterxml.jackson.dataformat:jackson-dataformat-smile:2.8.10;io.netty:netty-tcnative-boringssl-static:2.0.26.Final;io.netty:netty-common:4.1.51.Final;org.apache.commons:commons-text:1.4;org.elasticsearch.client:elasticsearch-rest-high-level-client:6.3.2;org.eclipse.jetty:jetty-server:9.4.28.v20200408;com.github.luben:zstd-jni:1.4.3-1;io.grpc:grpc-netty:1.32.1;org.apache.skywalking:library-client:8.2.0;com.google.protobuf:protobuf-java-util:3.12.4;io.grpc:grpc-core:1.32.1;org.eclipse.jetty:jetty-util:9.4.28.v20200408;org.elasticsearch.plugin:parent-join-client:6.3.2;org.lz4:lz4-java:1.6.0;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;org.apache.logging.log4j:log4j-api:2.9.0;org.elasticsearch:jna:4.5.1;org.apache.lucene:lucene-core:7.3.1;org.apache.commons:commons-lang3:3.7;org.apache.lucene:lucene-highlighter:7.3.1;org.elasticsearch:elasticsearch-x-content:6.3.2;io.vavr:vavr-match:0.10.3;commons-codec:commons-codec:1.10;io.netty:netty-codec-socks:4.1.51.Final;org.xerial.snappy:snappy-java:1.1.7.3;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.8.10;org.elasticsearch:elasticsearch-core:6.3.2;org.slf4j:jcl-over-slf4j:1.7.25;org.apache.lucene:lucene-spatial3d:7.3.1;org.codehaus.mojo:animal-sniffer-annotations:1.18;com.google.guava:failureaccess:1.0.1;org.elasticsearch:elasticsearch-cli:6.3.2;org.apache.lucene:lucene-join:7.3.1;org.yaml:snakeyaml:1.18;org.elasticsearch.plugin:rank-eval-client:6.3.2;com.google.code.gson:gson:2.8.6;org.apache.skywalking:library-server:8.2.0;org.apache.skywalking:apm-datacarrier:8.2.0;io.netty:netty-handler:4.1.51.Final;io.netty:netty-codec-http:4.1.51.Final;io.netty:netty-codec:4.1.51.Final;org.codehaus.groovy:groovy:3.0.3;org.apache.httpcomponents:httpclient:4.5.2;org.apache.skywalking:library-util:8.2.0;org.elasticsearch:elasticsearch-secure-sm:6.3.2;org.eclipse.jetty:jetty-io:9.4.28.v20200408;com.tdunning:t-digest:3.2;org.apache.skywalking:kafka-fetcher-plugin:8.2.0;org.slf4j:log4j-over-slf4j:1.7.25;org.apache.lucene:lucene-memory:7.3.1;org.apache.skywalking:apm-util:8.2.0;org.eclipse.jetty:jetty-security:9.4.28.v20200408;io.grpc:grpc-api:1.32.1;org.checkerframework:checker-qual:2.8.1;org.apache.kafka:kafka-clients:2.4.1;org.apache.lucene:lucene-spatial:7.3.1
177,io.github.vigoo:zio-aws-codebuild_2.12:3.15.49.2,0,145022,81646,63376,12693,0,0,202142,12940853,dev.zio:zio-config_2.12:1.0.0-RC31-1;dev.zio:zio-streams_2.12:1.0.3;software.amazon.awssdk:codebuild:2.15.49;io.netty:netty-resolver:4.1.53.Final;io.netty:netty-common:4.1.53.Final;org.scala-lang.modules:scala-collection-compat_2.12:2.3.1;software.amazon.awssdk:utils:2.15.49;software.amazon.awssdk:netty-nio-client:2.15.49;commons-logging:commons-logging:1.2;dev.zio:zio-interop-reactivestreams_2.12:1.3.0.7-2;dev.zio:zio-stacktracer_2.12:1.0.3;dev.zio:izumi-reflect-thirdparty-boopickle-shaded_2.12:1.0.0-M9;io.netty:netty-transport:4.1.53.Final;dev.zio:zio_2.12:1.0.3;org.apache.httpcomponents:httpclient:4.5.13;io.netty:netty-codec-http2:4.1.53.Final;software.amazon.awssdk:regions:2.15.49;io.netty:netty-transport-native-unix-common:4.1.53.Final;software.amazon.awssdk:aws-json-protocol:2.15.49;software.amazon.awssdk:profiles:2.15.49;software.amazon.awssdk:sdk-core:2.15.49;io.netty:netty-buffer:4.1.53.Final;io.netty:netty-transport-native-epoll:4.1.53.Final;com.fasterxml.jackson.core:jackson-annotations:2.10.4;io.github.vigoo:zio-aws-codebuild_2.12:3.15.49.2;org.apache.httpcomponents:httpcore:4.4.11;software.amazon.awssdk:protocol-core:2.15.49;software.amazon.awssdk:auth:2.15.49;software.amazon.awssdk:apache-client:2.15.49;org.scala-lang:scala-library:2.12.12;software.amazon.awssdk:metrics-spi:2.15.49;com.fasterxml.jackson.core:jackson-databind:2.10.4;io.netty:netty-codec-http:4.1.53.Final;io.netty:netty-codec:4.1.53.Final;org.reactivestreams:reactive-streams:1.0.3;com.typesafe.netty:netty-reactive-streams:2.0.4;software.amazon.awssdk:aws-core:2.15.49;com.fasterxml.jackson.core:jackson-core:2.10.4;com.typesafe.netty:netty-reactive-streams-http:2.0.4;software.amazon.awssdk:http-client-spi:2.15.49;commons-codec:commons-codec:1.11;io.github.vigoo:zio-aws-core_2.12:3.15.49.2;io.netty:netty-handler:4.1.53.Final;software.amazon.eventstream:eventstream:1.0.1;dev.zio:izumi-reflect_2.12:1.0.0-M9;software.amazon.awssdk:annotations:2.15.49;org.slf4j:slf4j-api:1.7.28
178,org.apache.omid:omid-common:1.0.2,0,35503,30458,5045,532,0,0,60618,1811813,org.apache.omid:omid-common:1.0.2;io.netty:netty:3.7.0.Final;org.apache.phoenix.thirdparty:phoenix-shaded-guava:1.0.0;org.testng:testng:6.10;com.beust:jcommander:1.48;org.apache.curator:curator-client:2.13.0;org.apache.zookeeper:zookeeper:3.4.8;commons-logging:commons-logging:1.2;org.slf4j:slf4j-api:1.7.7;log4j:log4j:1.2.16;org.apache.curator:curator-framework:2.13.0;com.google.guava:guava:16.0.1;com.google.protobuf:protobuf-java:2.5.0;commons-collections:commons-collections:3.2.2;org.yaml:snakeyaml:1.11;commons-beanutils:commons-beanutils:1.9.4;jline:jline:0.9.94
179,com.github.philippheuer.events4j:events4j-handler-reactor:0.9.0,3000,8615,7535,1080,108,8028,390525,7878,365981,com.github.philippheuer.events4j:events4j-handler-reactor:0.9.0;io.projectreactor:reactor-core:3.2.0.RELEASE;io.projectreactor.addons:reactor-extra:3.2.0.RELEASE;org.slf4j:slf4j-api:1.7.26;org.reactivestreams:reactive-streams:1.0.2;com.github.philippheuer.events4j:events4j-api:0.9.0
180,com.akmetiuk:thera_2.13:0.2.0-M3,52682,74664,57598,17066,1583,193413,6910532,192643,6544029,com.chuusai:shapeless_2.13:2.3.3;org.typelevel:jawn-parser_2.13:1.0.0;com.akmetiuk:thera_2.13:0.2.0-M3;org.typelevel:cats-kernel_2.13:2.1.0;io.circe:circe-parser_2.13:0.13.0;org.typelevel:cats-core_2.13:2.1.0;com.lihaoyi:sourcecode_2.13:0.1.9;io.circe:circe-jawn_2.13:0.13.0;org.scala-lang:scala-library:2.13.0;io.circe:circe-generic_2.13:0.13.0;io.circe:circe-core_2.13:0.13.0;com.lihaoyi:geny_2.13:0.6.0;org.typelevel:cats-macros_2.13:2.1.0;io.circe:circe-numbers_2.13:0.13.0;org.yaml:snakeyaml:1.26;com.lihaoyi:fastparse_2.13:2.3.0;io.circe:circe-yaml_2.13:0.13.0
