number,coordinate,opalTime,totalMergeTime,cgPool,mergeTime,UCHTime,opalNodes,opalEdges,mergeNodes,mergeEdges,dependencies
95,dev.feast:feast-sdk:0.9.2,,136795,117579,19216,3351,-1,-1,250404,5684812,org.dom4j:dom4j:2.1.3;com.google.protobuf:protobuf-java:3.12.2;dev.feast:feast-common:0.9.2;org.springframework:spring-orm:5.2.7.RELEASE;org.springframework.boot:spring-boot-starter-aop:2.3.1.RELEASE;antlr:antlr:2.7.7;com.google.http-client:google-http-client-jackson2:1.34.0;net.minidev:accessors-smart:1.2;io.springfox:springfox-swagger2:2.8.0;org.hamcrest:hamcrest-core:1.3;commons-logging:commons-logging:1.2;io.grpc:grpc-core:1.30.2;io.gsonfire:gson-fire:1.8.4;org.mapstruct:mapstruct:1.2.0.Final;junit:junit:4.12;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.0;com.googlecode.json-simple:json-simple:1.1.1;org.springframework.boot:spring-boot-starter-jdbc:2.3.1.RELEASE;com.github.stephenc.jcip:jcip-annotations:1.0-1;com.squareup.okhttp3:okhttp:3.14.7;com.google.auth:google-auth-library-credentials:0.20.0;org.slf4j:slf4j-api:1.7.30;jakarta.persistence:jakarta.persistence-api:2.2.3;dev.feast:datatypes-java:0.9.2;io.grpc:grpc-services:1.30.2;com.google.api.grpc:proto-google-common-protos:1.17.0;com.google.android:annotations:4.1.1.4;org.checkerframework:checker-qual:2.5.2;io.grpc:grpc-netty-shaded:1.30.2;io.opencensus:opencensus-contrib-http-util:0.24.0;org.apache.kafka:kafka-clients:2.5.0;io.opentracing:opentracing-util:0.33.0;org.glassfish:jakarta.el:3.0.3;com.google.http-client:google-http-client:1.34.0;org.springframework.plugin:spring-plugin-core:1.2.0.RELEASE;org.msgpack:msgpack:0.6.8;org.springframework.boot:spring-boot-autoconfigure:2.3.1.RELEASE;org.hibernate.validator:hibernate-validator:6.1.2.Final;javax.annotation:javax.annotation-api:1.3.2;org.hibernate:hibernate-core:5.4.17.Final;io.opencensus:opencensus-api:0.24.0;org.springframework:spring-tx:5.2.7.RELEASE;org.springframework:spring-context:5.2.7.RELEASE;org.springframework.data:spring-data-commons:2.3.1.RELEASE;org.jvnet.staxex:stax-ex:1.8;net.minidev:json-smart:2.3;org.ow2.asm:asm:5.0.4;org.fluentd:fluent-logger:0.3.1;org.springframework.security:spring-security-config:5.3.0.RELEASE;com.nimbusds:nimbus-jose-jwt:8.9;net.devh:grpc-common-spring-boot:2.9.0.RELEASE;org.springframework:spring-jdbc:5.2.7.RELEASE;org.springframework.security:spring-security-oauth2-jose:5.3.0.RELEASE;io.opentracing:opentracing-api:0.33.0;org.lz4:lz4-java:1.7.1;com.squareup.okhttp3:logging-interceptor:3.14.7;com.squareup.okio:okio:1.17.2;org.springframework.security:spring-security-oauth2-resource-server:5.3.0.RELEASE;org.springframework.boot:spring-boot-starter-json:2.3.1.RELEASE;javax.validation:validation-api:2.0.1.Final;jakarta.validation:jakarta.validation-api:2.0.2;io.swagger:swagger-annotations:1.5.24;com.google.errorprone:error_prone_annotations:2.3.4;com.zaxxer:HikariCP:3.4.5;jakarta.annotation:jakarta.annotation-api:1.3.5;org.glassfish.jaxb:txw2:2.3.1;io.perfmark:perfmark-api:0.19.0;org.springframework.boot:spring-boot-starter:2.3.1.RELEASE;io.grpc:grpc-api:1.30.2;org.apache.tomcat.embed:tomcat-embed-websocket:9.0.36;org.springframework:spring-expression:5.2.4.RELEASE;org.jboss:jandex:2.1.3.Final;dev.feast:feast-sdk:0.9.2;com.google.code.findbugs:jsr305:3.0.2;net.devh:grpc-server-spring-boot-autoconfigure:2.9.0.RELEASE;org.hibernate.common:hibernate-commons-annotations:5.1.0.Final;jakarta.transaction:jakarta.transaction-api:1.3.3;org.springframework:spring-webmvc:5.2.7.RELEASE;javax.xml.bind:jaxb-api:2.3.1;org.springframework:spring-beans:5.2.7.RELEASE;org.springframework.boot:spring-boot-starter-tomcat:2.3.1.RELEASE;com.google.protobuf:protobuf-java-util:3.12.2;io.springfox:springfox-swagger-ui:2.8.0;net.devh:grpc-server-spring-boot-starter:2.9.0.RELEASE;org.springframework.data:spring-data-jpa:2.3.1.RELEASE;io.springfox:springfox-core:2.8.0;org.springframework.boot:spring-boot-starter-data-jpa:2.3.1.RELEASE;org.springframework:spring-aspects:5.2.7.RELEASE;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.0;org.springframework.security:spring-security-oauth2-core:5.3.0.RELEASE;org.springframework:spring-web:5.2.7.RELEASE;org.apache.httpcomponents:httpcore:4.4.12;com.fasterxml.jackson.core:jackson-annotations:2.11.0;org.apache.commons:commons-lang3:3.6;com.sun.xml.fastinfoset:FastInfoset:1.2.15;com.fasterxml.jackson.core:jackson-databind:2.11.0;io.opentracing:opentracing-noop:0.33.0;io.grpc:grpc-context:1.30.2;commons-codec:commons-codec:1.11;io.grpc:grpc-protobuf:1.30.2;com.google.j2objc:j2objc-annotations:1.1;org.xerial.snappy:snappy-java:1.1.7.3;javax.activation:javax.activation-api:1.2.0;net.bytebuddy:byte-buddy:1.10.10;io.springfox:springfox-swagger-common:2.8.0;com.github.luben:zstd-jni:1.4.4-7;org.codehaus.mojo:animal-sniffer-annotations:1.18;org.apache.tomcat.embed:tomcat-embed-core:9.0.36;com.google.guava:guava:26.0-jre;org.jboss.logging:jboss-logging:3.3.2.Final;org.openapitools:jackson-databind-nullable:0.1.0;com.google.code.gson:gson:2.8.6;io.grpc:grpc-protobuf-lite:1.30.2;org.javassist:javassist:3.24.0-GA;org.springframework.plugin:spring-plugin-metadata:1.2.0.RELEASE;com.fasterxml:classmate:1.3.4;org.springframework:spring-aop:5.2.4.RELEASE;io.swagger:swagger-models:1.5.14;org.reflections:reflections:0.9.11;org.springframework.security:spring-security-core:5.3.0.RELEASE;org.apache.httpcomponents:httpclient:4.5.10;io.springfox:springfox-schema:2.8.0;org.aspectj:aspectjweaver:1.9.5;org.springframework:spring-core:5.2.7.RELEASE;io.grpc:grpc-stub:1.30.2;org.yaml:snakeyaml:1.26;org.springframework.boot:spring-boot:2.3.1.RELEASE;org.springframework:spring-jcl:5.2.7.RELEASE;com.fasterxml.jackson.module:jackson-module-parameter-names:2.11.0;io.springfox:springfox-spi:2.8.0;org.springframework.security:spring-security-web:5.3.0.RELEASE;io.opentracing.contrib:opentracing-grpc:0.2.3;com.google.auth:google-auth-library-oauth2-http:0.20.0;io.springfox:springfox-spring-web:2.8.0;com.fasterxml.jackson.core:jackson-core:2.11.0;com.google.auto.value:auto-value-annotations:1.6.6;org.springframework.boot:spring-boot-starter-web:2.3.1.RELEASE;org.glassfish.jaxb:jaxb-runtime:2.3.1;org.springframework:spring-context-support:5.2.7.RELEASE;com.sun.istack:istack-commons-runtime:3.0.7
96,com.tencent.bk.devops.ci.environment:api-environment:1.3.0-rc.7-RELEASE,0,60633,55717,4916,1211,0,0,97367,1429317,net.sf.jopt-simple:jopt-simple:4.6;com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:2.9.10;org.apache.commons:commons-compress:1.15;org.jetbrains.kotlin:kotlin-reflect:1.2.10;org.mozilla:rhino:1.7R4;org.jetbrains:annotations:13.0;com.fasterxml.jackson.core:jackson-core:2.9.10;com.fasterxml.jackson.module:jackson-module-kotlin:2.9.10;org.json:json:20170516;javax.servlet:javax.servlet-api:3.1.0;com.fasterxml.jackson.core:jackson-databind:2.9.10;joda-time:joda-time:2.3;org.hashids:hashids:1.0.3;org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.2.10;com.github.fge:msg-simple:1.1;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.8.11;org.slf4j:slf4j-api:1.7.25;org.jetbrains.kotlin:kotlin-stdlib:1.2.10;com.fasterxml.jackson.core:jackson-annotations:2.9.10;org.slf4j:jcl-over-slf4j:1.7.25;com.github.fge:uri-template:0.9;com.squareup.okhttp3:okhttp:3.9.1;org.springframework:spring-expression:4.3.15.RELEASE;org.springframework:spring-tx:4.3.15.RELEASE;com.github.fge:json-schema-validator:2.2.6;commons-codec:commons-codec:1.9;io.swagger:swagger-annotations:1.5.17;com.github.fge:btf:1.2;javax.ws.rs:javax.ws.rs-api:2.0;org.springframework:spring-oxm:4.3.15.RELEASE;com.vdurmont:emoji-java:5.1.1;com.tencent.bk.devops.ci.common:common-api:1.3.0-rc.7-RELEASE;org.springframework.data:spring-data-keyvalue:1.2.11.RELEASE;org.springframework.data:spring-data-commons:1.13.11.RELEASE;com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.10;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.9.10;org.bouncycastle:bcprov-jdk16:1.46;org.springframework.data:spring-data-redis:1.8.11.RELEASE;org.apache.commons:commons-exec:1.3;org.springframework.boot:spring-boot-starter:1.5.11.RELEASE;org.springframework.boot:spring-boot:1.5.11.RELEASE;org.springframework.boot:spring-boot-autoconfigure:1.5.11.RELEASE;org.jetbrains.kotlin:kotlin-stdlib-jdk8:1.2.10;org.springframework:spring-context-support:4.3.15.RELEASE;com.googlecode.libphonenumber:libphonenumber:6.2;org.apache.lucene:lucene-core:8.6.0;org.objenesis:objenesis:2.6;com.github.fge:json-schema-core:1.2.5;org.springframework:spring-beans:4.3.15.RELEASE;org.springframework:spring-context:4.3.15.RELEASE;org.springframework:spring-aop:4.3.15.RELEASE;org.apache.commons:commons-pool2:2.4.2;com.tencent.bk.devops.ci.environment:api-environment:1.3.0-rc.7-RELEASE;com.github.fge:jackson-coreutils:1.8;org.springframework:spring-core:4.3.15.RELEASE;javax.validation:validation-api:1.1.0.Final;com.google.code.findbugs:jsr305:3.0.0;com.squareup.okio:okio:1.13.0;org.yaml:snakeyaml:1.17;com.google.guava:guava:21.0;org.springframework.boot:spring-boot-starter-data-redis:1.5.11.RELEASE;redis.clients:jedis:2.9.0
97,org.openforis.commons:of-commons-web-spring:0.1.25,0,15572,14822,750,160,0,0,17000,200719,org.springframework:spring-jcl:5.2.9.RELEASE;org.springframework:spring-expression:5.2.9.RELEASE;commons-logging:commons-logging:1.2;org.springframework:spring-aop:5.2.9.RELEASE;org.springframework:spring-core:5.2.9.RELEASE;org.openforis.commons:of-commons-concurrency:0.1.25;org.springframework:spring-beans:5.2.9.RELEASE;org.openforis.commons:of-commons-web:0.1.25;commons-collections:commons-collections:3.2.2;org.openforis.commons:of-commons-web-spring:0.1.25;commons-beanutils:commons-beanutils:1.9.4;org.springframework:spring-context:5.2.9.RELEASE
98,org.biojava:biojava-survival:6.0.0-alpha1,2841,16208,15943,265,166,13059,41957,12879,37397,org.apache.logging.log4j:log4j-slf4j-impl:2.14.0;org.apache.logging.log4j:log4j-api:2.14.0;org.apache.logging.log4j:log4j-core:2.14.0;org.slf4j:slf4j-api:1.7.30;org.apache.commons:commons-math:2.2;org.biojava:biojava-survival:6.0.0-alpha1
99,org.apache.camel:camel-netty4-starter:2.25.3,0,45110,41788,3322,1249,0,0,76963,788744,org.springframework.boot:spring-boot-starter-logging:2.1.1.RELEASE;commons-pool:commons-pool:1.6;javax.annotation:javax.annotation-api:1.3.2;org.springframework:spring-aop:5.1.3.RELEASE;org.springframework:spring-expression:5.1.3.RELEASE;org.apache.camel:camel-spring-boot-starter:2.25.3;io.netty:netty-all:4.1.56.Final;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.0;org.apache.camel:camel-spring:2.25.3;org.springframework:spring-tx:5.1.20.RELEASE;org.apache.logging.log4j:log4j-to-slf4j:2.11.1;org.yaml:snakeyaml:1.23;org.apache.camel:camel-core-starter:2.25.3;org.springframework.boot:spring-boot-autoconfigure:2.1.1.RELEASE;org.apache.logging.log4j:log4j-api:2.11.1;org.apache.camel:camel-spring-boot:2.25.3;ch.qos.logback:logback-core:1.2.3;org.springframework:spring-context:5.1.3.RELEASE;org.springframework.boot:spring-boot:2.1.1.RELEASE;org.springframework:spring-core:5.1.3.RELEASE;org.springframework:spring-jcl:5.1.3.RELEASE;org.apache.camel:camel-core:2.25.3;org.apache.camel:camel-netty4:2.25.3;org.slf4j:slf4j-api:1.7.26;org.springframework:spring-beans:5.1.3.RELEASE;org.slf4j:jul-to-slf4j:1.7.25;org.apache.camel:camel-netty4-starter:2.25.3;org.springframework.boot:spring-boot-starter:2.1.1.RELEASE;ch.qos.logback:logback-classic:1.2.3
100,org.apache.camel:camel-zendesk:2.25.3,14372,29938,27856,2082,962,58059,570004,57027,485246,com.cloudbees.thirdparty:zendesk-java-client:0.6.2;io.netty:netty-handler:4.1.21.Final;io.netty:netty-transport-native-unix-common:4.1.21.Final;com.fasterxml.jackson.core:jackson-databind:2.9.3;io.netty:netty-buffer:4.1.21.Final;com.fasterxml.jackson.core:jackson-core:2.9.3;com.damnhandy:handy-uri-templates:2.1.6;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.0;io.netty:netty-codec-http:4.1.21.Final;io.netty:netty-codec:4.1.21.Final;io.netty:netty-transport:4.1.21.Final;io.netty:netty-codec-dns:4.1.21.Final;io.netty:netty-handler-proxy:4.1.21.Final;com.typesafe.netty:netty-reactive-streams:2.0.0;org.asynchttpclient:async-http-client:2.3.0;org.reactivestreams:reactive-streams:1.0.2;org.asynchttpclient:async-http-client-netty-utils:2.3.0;joda-time:joda-time:2.9.4;io.netty:netty-transport-native-epoll:4.1.21.Final;org.apache.camel:camel-core:2.25.3;org.slf4j:slf4j-api:1.7.26;io.netty:netty-resolver-dns:4.1.21.Final;org.apache.camel:camel-zendesk:2.25.3;io.netty:netty-codec-socks:4.1.21.Final;io.netty:netty-resolver:4.1.21.Final;com.fasterxml.jackson.core:jackson-annotations:2.9.0;io.netty:netty-common:4.1.21.Final
101,dev.zio:zio-test_2.11:1.0.5,45195,70943,37371,33572,10810,88954,8257891,88685,8230736,dev.zio:izumi-reflect_2.11:1.0.0-M16;dev.zio:zio-streams_2.11:1.0.5;org.scala-lang:scala-library:2.11.12;dev.zio:izumi-reflect-thirdparty-boopickle-shaded_2.11:1.0.0-M16;dev.zio:zio_2.11:1.0.5;dev.zio:zio-stacktracer_2.11:1.0.5;org.portable-scala:portable-scala-reflect_2.11:1.1.1;dev.zio:zio-test_2.11:1.0.5
102,org.scala-js:scalajs-compiler_2.12.13:1.2.0,0,40476,32004,8472,13283,0,0,66699,1415336,org.scala-js:scalajs-compiler_2.12.13:1.2.0;org.scala-lang:scala-reflect:2.12.13;org.scala-lang:scala-compiler:2.12.13;org.scala-lang.modules:scala-xml_2.12:1.0.6;org.scala-lang:scala-library:2.12.13
103,com.daml:http-json-cli-opts_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b,0,199923,113541,86382,15720,0,0,327291,14225170,com.daml:http-json-cli-opts_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.daml:daml-lf-language_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;io.grpc:grpc-context:1.29.0;io.grpc:grpc-core:1.29.0;io.spray:spray-json_2.12:1.3.5;com.daml:ledger-api-common_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;io.netty:netty-common:4.1.48.Final;com.thesamet.scalapb:scalapb-runtime-grpc_2.12:0.9.0;io.dropwizard.metrics:metrics-jvm:4.1.2;io.netty:netty-codec-http2:4.1.48.Final;com.daml:bindings-scala_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;io.netty:netty-handler-proxy:4.1.48.Final;com.thesamet.scalapb:scalapb-runtime_2.12:0.9.0;com.lihaoyi:sourcecode_2.12:0.1.7;io.grpc:grpc-protobuf:1.29.0;com.daml:daml-lf-engine_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.typesafe.akka:akka-actor_2.12:2.6.1;com.daml:ledger-api-scalapb_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;io.grpc:grpc-protobuf-lite:1.29.0;com.daml:daml-lf-interpreter_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.typesafe:config:1.4.0;com.daml:grpc-utils_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.daml:daml-lf-validation_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;org.reactivestreams:reactive-streams:1.0.2;com.google.api.grpc:proto-google-common-protos:1.17.0;com.typesafe.akka:akka-stream_2.12:2.6.1;com.google.android:annotations:4.1.1.4;org.scala-lang.modules:scala-java8-compat_2.12:0.9.0;com.daml:daml-lf-dev-archive-java-proto:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.fasterxml.jackson.core:jackson-core:2.10.1;com.google.j2objc:j2objc-annotations:1.3;com.daml:ledger-api-akka_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;io.netty:netty-codec-http:4.1.48.Final;org.scalaz:scalaz-core_2.12:7.2.24;org.slf4j:slf4j-api:1.7.26;com.daml:ledger-api-domain_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;org.codehaus.mojo:animal-sniffer-annotations:1.18;com.github.scopt:scopt_2.12:3.7.1;com.google.guava:failureaccess:1.0.1;org.scala-lang:scala-library:2.12.8;io.netty:netty-resolver:4.1.48.Final;com.google.guava:guava:29.0-jre;com.google.protobuf:protobuf-java:3.11.0;com.daml:rs-grpc-bridge:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.typesafe.akka:akka-protobuf-v3_2.12:2.6.1;com.google.code.gson:gson:2.8.6;org.scala-lang.modules:scala-parser-combinators_2.12:1.1.2;com.daml:daml-lf-value-java-proto:1.6.0-snapshot.20201007.5314.0.b4a47d0b;net.logstash.logback:logstash-logback-encoder:6.3;io.zipkin.reporter:zipkin-reporter:1.0.2;io.netty:netty-tcnative-boringssl-static:2.0.30.Final;com.daml:ledger-api-health_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;io.netty:netty-codec-socks:4.1.48.Final;com.lihaoyi:fastparse_2.12:2.1.3;com.daml:daml-lf-transaction_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;io.netty:netty-transport:4.1.48.Final;com.daml:concurrent_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.daml:metrics_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;io.netty:netty-buffer:4.1.48.Final;com.daml:participant-state-ledger-configuration-java-proto:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.daml:rs-grpc-akka_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.fasterxml.jackson.core:jackson-annotations:2.10.1;org.checkerframework:checker-qual:2.11.1;io.grpc:grpc-stub:1.29.0;io.zipkin.java:zipkin:1.31.0;io.grpc:grpc-api:1.29.0;com.google.errorprone:error_prone_annotations:2.3.4;com.fasterxml.jackson.core:jackson-databind:2.10.1;com.daml:daml-lf-transaction-java-proto:1.6.0-snapshot.20201007.5314.0.b4a47d0b;io.grpc:grpc-netty:1.29.0;com.daml:resources_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.daml:contextualized-logging_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.github.ghik:silencer-lib_2.12.11:1.6.0;com.typesafe:ssl-config-core_2.12:0.4.1;com.thesamet.scalapb:lenses_2.12:0.9.0;io.perfmark:perfmark-api:0.19.0;io.zipkin.brave:brave:4.6.0;com.daml:participant-state_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;io.dropwizard.metrics:metrics-core:4.1.2;io.netty:netty-handler:4.1.48.Final;io.netty:netty-codec:4.1.48.Final;com.daml:daml-lf-data_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b;com.google.code.findbugs:jsr305:3.0.2;org.typelevel:paiges-core_2.12:0.2.1
104,org.apache.felix:atomos-maven-plugin:0.9.0,0,30239,28532,1707,382,0,0,38703,493026,org.apache.felix:atomos-maven-plugin:0.9.0;org.codehaus.plexus:plexus-utils:3.2.1;javax.inject:javax.inject:1;org.apache.commons:commons-lang3:3.8.1;javax.annotation:jsr250-api:1.0;org.apache.maven:maven-repository-metadata:3.6.3;org.codehaus.plexus:plexus-component-annotations:2.1.0;org.apache.maven.resolver:maven-resolver-spi:1.4.1;org.apache.felix.atomos.utils:org.apache.felix.atomos.utils.substrate.api:0.9.0;org.sonatype.plexus:plexus-sec-dispatcher:1.4;org.apache.maven:maven-builder-support:3.6.3;org.codehaus.plexus:plexus-classworlds:2.6.0;aopalliance:aopalliance:1.0;org.apache.felix.atomos.utils:org.apache.felix.atomos.utils.substrate.impl:0.9.0;org.apache.felix.atomos.utils:org.apache.felix.atomos.utils.core:0.9.0;commons-io:commons-io:2.5;org.osgi:org.osgi.service.component:1.4.0;org.codehaus.mojo:animal-sniffer-annotations:1.14;com.google.j2objc:j2objc-annotations:1.1;org.eclipse.sisu:org.eclipse.sisu.plexus:0.3.4;org.apache.maven:maven-core:3.6.3;org.apache.maven.resolver:maven-resolver-impl:1.4.1;com.google.inject:guice:4.2.1;com.google.guava:guava:25.1-android;org.osgi:org.osgi.util.converter:1.0.1;org.slf4j:slf4j-api:1.7.29;org.apache.maven:maven-artifact:3.6.3;org.checkerframework:checker-compat-qual:2.0.0;org.osgi:org.osgi.framework:1.9.0;org.apache.maven:maven-plugin-api:3.6.3;org.apache.maven.shared:maven-shared-utils:3.2.1;org.apache.maven.resolver:maven-resolver-util:1.4.1;org.codehaus.plexus:plexus-interpolation:1.25;org.osgi:org.osgi.util.function:1.1.0;javax.enterprise:cdi-api:1.0;biz.aQute.bnd:biz.aQute.bnd.annotation:5.0.1;org.eclipse.sisu:org.eclipse.sisu.inject:0.3.4;org.apache.felix:org.apache.felix.scr:2.1.16;org.apache.maven:maven-settings-builder:3.6.3;org.javassist:javassist:3.26.0-GA;org.osgi:osgi.annotation:7.0.0;org.apache.maven:maven-model-builder:3.6.3;com.google.errorprone:error_prone_annotations:2.1.3;org.apache.maven:maven-settings:3.6.3;org.sonatype.plexus:plexus-cipher:1.4;org.apache.felix.atomos.utils:org.apache.felix.atomos.utils.api:0.9.0;com.google.code.findbugs:jsr305:3.0.2;org.osgi:org.osgi.util.tracker:1.5.2;org.apache.maven:maven-resolver-provider:3.6.3;org.apache.maven.resolver:maven-resolver-api:1.4.1;org.apache.maven:maven-model:3.6.3
105,org.apache.plc4x:plc4j-apache-calcite:0.8.0,0,152614,125288,27326,2718,0,0,236837,6881545,org.apache.plc4x:plc4j-driver-knxnetip:0.8.0;org.apache.commons:commons-dbcp2:2.6.0;net.minidev:accessors-smart:1.2;org.codehaus.janino:janino:3.0.11;org.pcap4j:pcap4j-core:1.8.2;net.hydromatic:aggdesigner-algorithm:6.0;commons-lang:commons-lang:2.4;commons-beanutils:commons-beanutils:1.9.4;commons-logging:commons-logging:1.1.3;com.digitalpetri.fsm:strict-machine:0.1;org.apache.calcite:calcite-core:1.26.0;org.apache.plc4x:plc4j-transport-pcap-replay:0.8.0;org.eclipse.milo:stack-core:0.5.3;org.apache.commons:commons-collections4:4.4;org.apache.plc4x:plc4j-driver-modbus:0.8.0;commons-io:commons-io:2.4;org.apache.plc4x:plc4j-driver-opcua:0.8.0;org.apache.plc4x:plc4j-driver-eip:0.8.0;com.fasterxml.jackson.core:jackson-core:2.10.0;io.netty:netty-resolver:4.1.54.Final;org.apache.plc4x:plc4j-transport-udp:0.8.0;org.slf4j:slf4j-api:1.7.25;commons-collections:commons-collections:3.2.2;org.apache.plc4x:plc4j-transport-tcp:0.8.0;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.10.0;io.netty:netty-codec:4.1.54.Final;com.digitalpetri.netty:netty-channel-fsm:0.3;org.apache.plc4x:plc4j-driver-simulated:0.8.0;net.java.dev.jna:jna:4.2.2;org.eclipse.milo:sdk-client:0.5.3;org.apache.calcite.avatica:avatica-metrics:1.17.0;net.minidev:json-smart:2.3;org.ow2.asm:asm:5.0.4;com.esri.geometry:esri-geometry-api:2.2.0;io.vavr:vavr:0.10.3;org.apache.plc4x:plc4j-connection-pool:0.8.0;org.apache.plc4x:plc4j-driver-canopen:0.8.0;org.apache.plc4x:plc4j-transport-pcap-shared:0.8.0;org.apache.commons:commons-lang3:3.11;com.yahoo.datasketches:sketches-core:0.9.0;com.fasterxml.jackson.core:jackson-annotations:2.10.0;org.apache.calcite:calcite-linq4j:1.26.0;com.google.uzaygezen:uzaygezen-core:0.2;com.google.errorprone:error_prone_annotations:2.3.4;org.glassfish.jaxb:txw2:2.3.3;org.apache.plc4x:plc4j-driver-s7:0.8.0;org.apache.commons:commons-math3:3.6.1;com.jayway.jsonpath:json-path:2.4.0;com.github.purejavacomm:purejavacomm:1.0.2.RELEASE;com.google.code.findbugs:jsr305:3.0.2;org.apache.plc4x:plc4j-transport-serial:0.8.0;org.apache.plc4x:plc4j-driver-ab-eth:0.8.0;org.apache.plc4x:plc4j-utils-pcap-replay:0.8.0;org.apache.plc4x:plc4j-apache-calcite:0.8.0;tel.schich:javacan:2.3.0;org.apiguardian:apiguardian-api:1.1.0;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;org.apache.plc4x:plc4j-spi:0.8.0;org.apache.httpcomponents:httpcore:4.4.11;io.netty:netty-codec-http:4.1.45.Final;com.github.jinahya:bit-io:1.4.3;org.apache.plc4x:plc4j-driver-firmata:0.8.0;io.vavr:vavr-match:0.10.3;org.bouncycastle:bcprov-jdk15on:1.61;commons-codec:commons-codec:1.12;org.apache.commons:commons-pool2:2.9.0;com.google.protobuf:protobuf-java:3.6.1;com.google.j2objc:j2objc-annotations:1.3;org.eclipse.milo:sdk-core:0.5.3;org.apache.commons:commons-compress:1.20;org.pcap4j:pcap4j-packetfactory-static:1.8.2;org.apache.plc4x:plc4j-utils-raw-sockets:0.8.0;io.netty:netty-buffer:4.1.54.Final;org.apache.plc4x:plc4j-transport-socketcan:0.8.0;com.google.guava:failureaccess:1.0.1;org.apache.plc4x:plc4j-api:0.8.0;com.sun.istack:istack-commons-runtime:3.0.11;com.google.guava:guava:29.0-jre;org.apache.plc4x:plc4j-transport-raw-socket:0.8.0;com.yahoo.datasketches:memory:0.9.0;com.fazecast:jSerialComm:2.6.2;org.apache.plc4x:plc4j-utils-pcap-shared:0.8.0;log4j:log4j:1.2.17;com.sun.activation:jakarta.activation:1.2.2;org.yaml:snakeyaml:1.24;org.checkerframework:checker-qual:2.11.1;org.bouncycastle:bcpkix-jdk15on:1.61;io.netty:netty-transport:4.1.54.Final;org.codehaus.janino:commons-compiler:3.0.11;org.apache.httpcomponents:httpclient:4.5.9;com.fasterxml.jackson.core:jackson-databind:2.10.0;org.apache.plc4x:plc4j-driver-ads:0.8.0;io.netty:netty-handler:4.1.45.Final;io.netty:netty-common:4.1.54.Final;org.apache.plc4x:plc4j-scraper:0.8.0;org.eclipse.milo:stack-client:0.5.3;jakarta.xml.bind:jakarta.xml.bind-api:2.3.3;org.apache.calcite.avatica:avatica-core:1.17.0;org.glassfish.jaxb:jaxb-runtime:2.3.3
