number,coordinate,opalTime,totalMergeTime,cgPool,mergeTime,UCHTime,opalNodes,opalEdges,mergeNodes,mergeEdges,dependencies
399,org.eclipse.dirigible:dirigible-resources-jquery-ui:5.8.2,0,44219,41857,2362,617,0,0,66779,749648,com.google.inject.extensions:guice-persist:4.2.2;javax.xml.bind:jaxb-api:2.3.0;javax.inject:javax.inject:1;org.javassist:javassist:3.21.0-GA;org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1.1;org.apache.cxf:cxf-rt-security:3.4.2;javax.annotation:jsr250-api:1.0;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.0;jakarta.jws:jakarta.jws-api:2.1.0;jakarta.xml.ws:jakarta.xml.ws-api:2.3.3;org.apache.commons:commons-lang3:3.9;org.codehaus.woodstox:stax2-api:4.2.1;aopalliance:aopalliance:1.0;jakarta.xml.soap:jakarta.xml.soap-api:1.4.2;io.swagger:swagger-annotations:1.6.2;jakarta.activation:jakarta.activation-api:1.2.2;com.fasterxml.jackson.core:jackson-annotations:2.11.1;com.fasterxml.jackson.core:jackson-databind:2.11.1;commons-io:commons-io:2.6;org.codehaus.mojo:animal-sniffer-annotations:1.14;org.apache.cxf:cxf-rt-rs-service-description-swagger-ui:3.4.2;com.google.j2objc:j2objc-annotations:1.1;org.apache.cxf:cxf-rt-transports-http:3.4.2;com.google.inject:guice:4.2.2;com.google.guava:guava:25.1-android;org.jvnet.staxex:stax-ex:1.8.3;org.checkerframework:checker-compat-qual:2.0.0;com.google.inject.extensions:guice-servlet:4.2.2;com.sun.istack:istack-commons-runtime:3.0.11;com.google.code.gson:gson:2.2.4;org.slf4j:slf4j-api:1.7.22;jakarta.ws.rs:jakarta.ws.rs-api:2.1.6;org.reflections:reflections:0.9.11;com.sun.activation:jakarta.activation:1.2.2;com.sun.xml.messaging.saaj:saaj-impl:1.5.2;io.swagger:swagger-jaxrs:1.6.2;org.eclipse.dirigible:dirigible-resources-jquery-ui:5.8.2;org.yaml:snakeyaml:1.26;io.swagger:swagger-core:1.6.2;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.11.1;com.google.errorprone:error_prone_annotations:2.1.3;org.apache.cxf:cxf-rt-rs-service-description-common-openapi:3.4.2;org.apache.cxf:cxf-rt-frontend-jaxrs:3.4.2;org.glassfish.jaxb:txw2:2.3.3;jakarta.annotation:jakarta.annotation-api:1.3.5;org.apache.cxf:cxf-core:3.4.2;com.fasterxml.jackson.core:jackson-core:2.11.1;org.jboss.spec.javax.rmi:jboss-rmi-api_1.0_spec:1.0.6.Final;jakarta.xml.bind:jakarta.xml.bind-api:2.3.3;com.google.code.findbugs:jsr305:3.0.2;javax.validation:validation-api:1.1.0.Final;com.fasterxml.woodstox:woodstox-core:6.2.3;org.apache.ws.xmlschema:xmlschema-core:2.2.5;org.apache.cxf:cxf-rt-rs-service-description-swagger:3.4.2;org.glassfish.jaxb:jaxb-runtime:2.3.3;io.swagger:swagger-models:1.6.2
400,org.reaktivity:nukleus-http-cache.spec:0.103,1613,8151,8010,141,87,7414,38777,7343,29741,org.reaktivity:nukleus-http-cache.spec:0.103;org.reaktivity:nukleus-http.spec:0.107;junit:junit:4.13.1;org.reaktivity:nukleus.spec:0.55;org.agrona:agrona:1.6.0;org.hamcrest:hamcrest-core:1.3
401,org.netbeans.modules:org-netbeans-modules-j2ee-common:RELEASE121,,162107,148687,13420,1785,-1,-1,187421,3327137,org.netbeans.api:org-netbeans-modules-queries:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-document:RELEASE121;org.hamcrest:hamcrest-core:1.1;org.netbeans.modules:org-netbeans-modules-editor-errorstripe:RELEASE121;org.ow2.asm:asm-tree:8.0.1;org.glassfish.corba:glassfish-corba-omgapi:4.1.0;org.netbeans.api:org-netbeans-modules-editor-deprecated-pre65formatting:RELEASE121;org.netbeans.api:org-openide-loaders:RELEASE121;org.antlr:antlr-runtime:3.4;junit:junit:4.10;org.netbeans.api:org-netbeans-api-templates:RELEASE121;org.netbeans.modules:org-netbeans-modules-xml-text:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-errorstripe-api:RELEASE121;org.netbeans.api:org-netbeans-modules-projectuiapi:RELEASE121;org.netbeans.api:org-netbeans-modules-java-platform-ui:RELEASE121;org.netbeans.api:org-openide-execution:RELEASE121;org.netbeans.modules:org-netbeans-modules-java-preprocessorbridge:RELEASE121;org.netbeans.api:org-netbeans-api-java-classpath:RELEASE121;org.netbeans.api:org-netbeans-spi-navigator:RELEASE121;org.netbeans.external:resolver-1.2:RELEASE121;org.netbeans.external:javax.annotation:RELEASE121;org.netbeans.modules:org-netbeans-modules-j2ee-metadata-model-support:RELEASE121;org.netbeans.api:org-netbeans-modules-websvc-wsstackapi:RELEASE121;org.netbeans.api:org-netbeans-modules-java-project-ui:RELEASE121;org.apache.lucene:lucene-core:3.6.2;org.netbeans.api:org-netbeans-swing-plaf:RELEASE121;org.netbeans.modules:org-netbeans-modules-gototest:RELEASE121;org.netbeans.api:org-netbeans-modules-parsing-api:RELEASE121;org.eclipse.persistence:org.eclipse.persistence.asm:2.7.7;org.netbeans.api:org-netbeans-modules-j2ee-dd:RELEASE121;org.netbeans.modules:org-netbeans-modules-dbschema:RELEASE121;org.ow2.asm:asm-commons:8.0.1;org.netbeans.modules:org-netbeans-core-startup-base:RELEASE121;org.netbeans.api:org-netbeans-api-annotations-common:RELEASE121;org.netbeans.modules:org-netbeans-modules-xml-multiview:RELEASE121;org.netbeans.api:org-netbeans-modules-jumpto:RELEASE121;javax.xml.soap:saaj-api:1.3.4;org.netbeans.api:org-netbeans-api-debugger:RELEASE121;org.netbeans.modules:org-netbeans-modules-j2ee-common:RELEASE121;org.netbeans.api:org-netbeans-modules-java-project:RELEASE121;org.netbeans.api:org-netbeans-libs-javacapi:RELEASE121;org.netbeans.api:org-apache-xml-resolver:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-completion:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-indent-project:RELEASE121;org.netbeans.api:org-openide-dialogs:RELEASE121;org.netbeans.api:org-netbeans-api-web-webmodule:RELEASE121;org.netbeans.api:org-netbeans-modules-j2eeserver:RELEASE121;org.netbeans.modules:org-netbeans-modules-whitelist:RELEASE121;org.netbeans.modules:org-netbeans-modules-options-java:RELEASE121;org.netbeans.api:org-openide-filesystems-nb:RELEASE121;org.netbeans.api:org-openide-modules:RELEASE121;org.netbeans.modules:org-netbeans-modules-j2ee-persistenceapi:RELEASE121;org.netbeans.api:org-openide-actions:RELEASE121;org.netbeans.api:org-netbeans-modules-java-editor-lib:RELEASE121;org.netbeans.api:org-netbeans-swing-tabcontrol:RELEASE121;org.netbeans.api:org-openide-windows:RELEASE121;org.netbeans.api:org-netbeans-libs-antlr3-runtime:RELEASE121;org.antlr:stringtemplate:3.2.1;org.netbeans.api:org-netbeans-spi-quicksearch:RELEASE121;org.eclipse.persistence:org.eclipse.persistence.antlr:2.7.7;org.netbeans.api:org-openide-filesystems:RELEASE121;org.netbeans.api:org-openide-util:RELEASE121;org.netbeans.api:org-netbeans-api-search:RELEASE121;org.netbeans.api:org-netbeans-modules-parsing-indexing:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-indent-support:RELEASE121;org.netbeans.api:org-netbeans-modules-extexecution:RELEASE121;org.netbeans.api:org-netbeans-modules-extexecution-base:RELEASE121;org.netbeans.modules:org-netbeans-modules-java-editor:RELEASE121;org.eclipse.persistence:org.eclipse.persistence.jpa.jpql:2.7.7;org.glassfish:javax.annotation:3.1.1;javax.jws:jsr181-api:1.0-MR1;org.netbeans.modules:org-netbeans-modules-editor-fold-nbui:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-settings-lib:RELEASE121;org.ow2.asm:asm-analysis:8.0.1;org.netbeans.api:org-netbeans-modules-java-sourceui:RELEASE121;org.netbeans.api:org-openide-awt:RELEASE121;org.netbeans.api:org-netbeans-modules-db-metadata-model:RELEASE121;javaee:javaee-api:5;org.netbeans.api:org-netbeans-modules-libs-corba-omgapi:RELEASE121;org.netbeans.api:org-netbeans-modules-java-source-base:RELEASE121;org.netbeans.api:org-netbeans-modules-lexer:RELEASE121;org.netbeans.modules:org-netbeans-modules-editor-structure:RELEASE121;org.netbeans.external:ddl:RELEASE121;org.netbeans.modules:org-netbeans-modules-j2ee-persistence:RELEASE121;org.netbeans.api:org-netbeans-api-debugger-jpda:RELEASE121;org.netbeans.modules:org-netbeans-modules-editor-actions:RELEASE121;org.netbeans.api:org-openide-explorer:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-lib2:RELEASE121;org.netbeans.modules:org-netbeans-lib-nbjavac:RELEASE121;org.netbeans.api:org-netbeans-modules-editor:RELEASE121;antlr:antlr:2.7.7;org.netbeans.api:org-netbeans-modules-project-ant-ui:RELEASE121;org.netbeans.modules:org-netbeans-core:RELEASE121;org.netbeans.api:org-openide-io:RELEASE121;org.netbeans.modules:org-netbeans-bootstrap:RELEASE121;org.netbeans.api:org-openide-nodes:RELEASE121;com.googlecode.json-simple:json-simple:1.1.1;org.netbeans.modules:org-netbeans-core-startup:RELEASE121;org.ow2.asm:asm:8.0.1;org.netbeans.api:org-netbeans-modules-keyring:RELEASE121;org.netbeans.modules:org-netbeans-modules-editor-breadcrumbs:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-fold:RELEASE121;org.netbeans.modules:org-netbeans-modules-javaee-specs-support:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-guards:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-settings:RELEASE121;org.netbeans.api:org-netbeans-api-io:RELEASE121;org.netbeans.api:org-netbeans-modules-autoupdate-ui:RELEASE121;org.netbeans.api:org-netbeans-spi-tasklist:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-lib:RELEASE121;org.netbeans.api:org-netbeans-modules-j2ee-core:RELEASE121;org.eclipse.persistence:org.eclipse.persistence.moxy:2.7.7;org.netbeans.api:org-netbeans-modules-java-platform:RELEASE121;org.netbeans.api:org-netbeans-modules-autoupdate-services:RELEASE121;org.netbeans.modules:org-netbeans-modules-web-browser-api:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-bracesmatching:RELEASE121;org.netbeans.modules:org-netbeans-modules-java-api-common:RELEASE121;javax.xml.ws:jaxws-api:2.2.8;org.netbeans.api:org-netbeans-modules-server:RELEASE121;org.netbeans.api:org-netbeans-modules-classfile:RELEASE121;org.netbeans.api:org-netbeans-api-progress-nb:RELEASE121;org.eclipse.persistence:javax.persistence:2.2.1;org.netbeans.modules:org-netbeans-libs-javacimpl:RELEASE121;org.netbeans.api:org-netbeans-core-multiview:RELEASE121;org.netbeans.api:org-netbeans-api-scripting:RELEASE121;org.netbeans.modules:org-netbeans-modules-project-indexingbridge:RELEASE121;org.netbeans.api:org-netbeans-spi-editor-hints:RELEASE121;org.netbeans.api:org-netbeans-api-progress:RELEASE121;org.netbeans.api:org-netbeans-modules-xml-core:RELEASE121;org.netbeans.modules:org-netbeans-modules-extbrowser:RELEASE121;org.netbeans.api:org-openide-util-ui:RELEASE121;org.netbeans.api:org-netbeans-modules-csl-types:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-codetemplates:RELEASE121;org.netbeans.api:org-netbeans-modules-xml-catalog:RELEASE121;org.netbeans.api:org-netbeans-modules-projectapi:RELEASE121;org.netbeans.api:org-netbeans-modules-options-api:RELEASE121;org.netbeans.api:org-netbeans-modules-refactoring-java:RELEASE121;org.netbeans.modules:org-netbeans-modules-j2ee-api-ejbmodule:RELEASE121;org.netbeans.api:org-netbeans-modules-project-libraries-ui:RELEASE121;org.netbeans.api:org-netbeans-modules-xml-jaxb-api:RELEASE121;org.netbeans.api:org-netbeans-modules-project-libraries:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-util:RELEASE121;org.netbeans.modules:org-netbeans-modules-project-spi-intern:RELEASE121;org.netbeans.api:org-netbeans-api-xml:RELEASE121;javax.xml.bind:jaxb-api:2.2.6;org.netbeans.api:org-netbeans-modules-settings:RELEASE121;org.netbeans.api:org-netbeans-modules-sampler:RELEASE121;javax.enterprise.deploy:deployment-api:1.2-rev-1;org.netbeans.api:org-netbeans-modules-j2eeapis:RELEASE121;org.netbeans.modules:org-netbeans-modules-masterfs:RELEASE121;org.netbeans.modules:org-netbeans-modules-options-keymap:RELEASE121;org.netbeans.api:org-netbeans-modules-java-source:RELEASE121;org.netbeans.api:org-netbeans-modules-csl-api:RELEASE121;org.netbeans.api:org-openide-util-lookup:RELEASE121;net.bytebuddy:byte-buddy:1.10.6;org.netbeans.modules:org-netbeans-modules-code-analysis:RELEASE121;org.netbeans.api:org-netbeans-api-intent:RELEASE121;org.netbeans.api:org-netbeans-libs-asm:RELEASE121;org.netbeans.external:saaj-api:RELEASE121;org.netbeans.modules:org-netbeans-modules-parsing-lucene:RELEASE121;org.netbeans.api:org-netbeans-modules-refactoring-api:RELEASE121;org.netbeans.external:updater:RELEASE121;org.eclipse.persistence:jakarta.persistence:2.2.3;org.netbeans.api:org-netbeans-spi-java-hints:RELEASE121;org.netbeans.api:org-netbeans-modules-diff:RELEASE121;org.netbeans.modules:org-netbeans-modules-editor-settings-storage:RELEASE121;org.netbeans.api:org-netbeans-modules-editor-indent:RELEASE121;org.netbeans.modules:org-netbeans-modules-j2ee-core-utilities:RELEASE121;org.netbeans.api:org-netbeans-modules-db:RELEASE121;org.netbeans.modules:org-netbeans-modules-gsf-testrunner:RELEASE121;org.netbeans.api:org-netbeans-modules-projectuiapi-base:RELEASE121;org.netbeans.api:org-netbeans-modules-javahelp:RELEASE121;org.netbeans.modules:org-netbeans-core-ui:RELEASE121;org.netbeans.modules:org-netbeans-modules-web-common:RELEASE121;org.netbeans.modules:org-netbeans-modules-gsf-testrunner-ui:RELEASE121;org.netbeans.modules:org-netbeans-modules-java-editor-base:RELEASE121;org.netbeans.api:org-netbeans-modules-java-lexer:RELEASE121;org.netbeans.api:org-apache-tools-ant-module:RELEASE121;org.netbeans.modules:org-netbeans-modules-java-completion:RELEASE121;org.netbeans.api:org-netbeans-libs-lucene:RELEASE121;org.netbeans.api:org-netbeans-modules-j2ee-metadata:RELEASE121;org.eclipse.persistence:org.eclipse.persistence.core:2.7.7;org.netbeans.api:org-netbeans-modules-editor-mimelookup:RELEASE121;org.netbeans.modules:org-netbeans-modules-options-editor:RELEASE121;org.netbeans.api:org-netbeans-api-xml-ui:RELEASE121;org.netbeans.api:org-netbeans-core-ide:RELEASE121;org.netbeans.modules:org-netbeans-modules-javaee-injection:RELEASE121;org.netbeans.api:org-netbeans-api-java:RELEASE121;org.eclipse.persistence:org.eclipse.persistence.jpa:2.7.7;javax.activation:activation:1.1.1;org.netbeans.api:org-netbeans-modules-j2ee-eclipselink:RELEASE121;org.netbeans.api:org-netbeans-modules-schema2beans:RELEASE121;org.netbeans.api:org-netbeans-libs-json_simple:RELEASE121;org.netbeans.api:org-openide-text:RELEASE121;org.netbeans.modules:org-netbeans-modules-dbapi:RELEASE121;org.netbeans.api:org-netbeans-modules-xml-lexer:RELEASE121;org.netbeans.api:org-netbeans-swing-outline:RELEASE121;org.netbeans.api:org-netbeans-modules-websvc-jaxws21api:RELEASE121;org.netbeans.api:org-netbeans-modules-project-ant:RELEASE121
402,org.arrahtec:profiler-core:6.1.7,,198587,182771,15816,1529,-1,-1,182430,4505912,saxon:saxon:6.5.3;commons-net:commons-net:1.4.1;com.opencsv:opencsv:3.5;org.codehaus.jackson:jackson-xc:1.7.1;org.apache.logging.log4j:log4j-core:2.5;javax.activation:activation:1.1;batik:batik-bridge:1.6-1;org.codehaus.jackson:jackson-core-asl:1.7.1;batik:batik-css:1.6-1;org.apache.logging.log4j:log4j-api:2.5;batik:batik-parser:1.6-1;net.sf.ucanaccess:ucanaccess:3.0.4;org.apache.logging.log4j:log4j-slf4j-impl:2.5;batik:batik-util:1.6-1;com.sun.jersey:jersey-core:1.8;commons-httpclient:commons-httpclient:3.0.1;javax.xml.stream:stax-api:1.0-2;com.healthmarketscience.jackcess:jackcess:2.1.3;ant:ant:1.6.5;commons-beanutils:commons-beanutils:1.7.0;commons-logging:commons-logging:1.1.3;commons-lang:commons-lang:2.6;org.mortbay.jetty:jetty-util:6.1.26;c3p0:c3p0:0.9.1.1;commons-io:commons-io:2.1;org.apache.lucene:lucene-core:2.2.0;tomcat:jasper-compiler:5.5.12;org.apache.hadoop:hadoop-core:1.2.1;stax:stax-api:1.0.1;org.jumpmind.symmetric.jdbc:postgresql:9.2-1002-jdbc4;net.sourceforge.jexcelapi:jxl:2.6.12;commons-codec:commons-codec:1.10;com.sun.jersey:jersey-server:1.8;mysql:mysql-connector-java:5.1.24;batik:batik-xml:1.6-1;batik:batik-svg-dom:1.6-1;commons-collections:commons-collections:3.2.1;org.codehaus.jackson:jackson-jaxrs:1.7.1;batik:batik-script:1.6-1;junit:junit:3.8.1;org.jfree:jcommon:1.0.23;net.java.dev.jets3t:jets3t:0.6.1;org.mortbay.jetty:jsp-api-2.1:6.1.14;org.slf4j:slf4j-api:1.7.21;javax.xml.bind:jaxb-api:2.2.2;commons-configuration:commons-configuration:1.6;org.apache.commons:commons-lang3:3.3.2;org.mortbay.jetty:jsp-2.1:6.1.14;rhino:js:1.5R4.1;batik:batik-gvt:1.6-1;batik:batik-awt-util:1.6-1;com.google.guava:guava:18.0;xerces:xercesImpl:2.5.0;log4j:log4j:1.2.14;asm:asm:3.1;batik:batik-svggen:1.6-1;batik:batik-gui-util:1.6-1;com.github.mpkorstanje:simmetrics-core:3.0.0;com.itextpdf:itextpdf:5.4.0;com.toedter:jcalendar:1.4;xmlenc:xmlenc:0.52;org.arrahtec:profiler-core:6.1.7;org.jfree:jfreechart:1.0.19;commons-el:commons-el:1.0;org.quartz-scheduler:quartz:2.2.1;org.hsqldb:hsqldb:2.3.1;org.codehaus.jettison:jettison:1.1;batik:batik-swing:1.6-1;org.apache.commons:commons-math:2.1;org.mortbay.jetty:servlet-api-2.5:6.1.14;org.codehaus.jackson:jackson-mapper-asl:1.8.8;com.sun.xml.bind:jaxb-impl:2.2.3-1;commons-digester:commons-digester:1.8;batik:batik-dom:1.6-1;info.debatty:java-string-similarity:0.13;oro:oro:2.0.8;org.apache.derby:derby:10.12.1.1;batik:batik-ext:1.6-1;commons-beanutils:commons-beanutils-core:1.8.0;xml-apis:xmlParserAPIs:2.0.2;com.sun.jersey:jersey-json:1.8;org.mortbay.jetty:servlet-api:2.5-20081211;net.sourceforge.jeval:jeval:0.9.4;org.mortbay.jetty:jetty:6.1.26;tomcat:jasper-runtime:5.5.12;org.eclipse.jdt:core:3.1.1;commons-cli:commons-cli:1.2
403,com.google.cloud.trace.adapters.zipkin:autoconfigure-storage:0.2.0,0,42897,40526,2371,541,0,0,72869,857302,com.google.cloud.trace.v1:sink:0.3.0;com.google.protobuf.nano:protobuf-javanano:3.0.0-alpha-5;com.google.protobuf:protobuf-lite:3.0.1;io.grpc:grpc-core:1.0.1;io.grpc:grpc-context:1.0.1;io.grpc:grpc-stub:1.0.1;com.google.api.grpc:grpc-google-common-protos:0.1.0;com.google.protobuf:protobuf-java:3.0.0;commons-logging:commons-logging:1.2;io.zipkin.java:zipkin:1.18.0;io.netty:netty-codec-http2:4.1.3.Final;org.apache.httpcomponents:httpclient:4.0.1;io.netty:netty-common:4.1.3.Final;com.google.guava:guava:19.0;com.google.cloud.trace.v1:grpc-consumer:0.3.0;org.springframework.boot:spring-boot:1.4.2.RELEASE;io.netty:netty-handler:4.1.3.Final;org.springframework:spring-context:4.3.4.RELEASE;com.google.cloud.trace:core:0.3.0;com.google.code.gson:gson:2.3;io.netty:netty-codec-http:4.1.3.Final;io.netty:netty-buffer:4.1.3.Final;com.google.auth:google-auth-library-credentials:0.4.0;io.netty:netty-transport:4.1.3.Final;org.apache.httpcomponents:httpcore:4.0.1;com.google.http-client:google-http-client-jackson2:1.19.0;com.squareup.okio:okio:1.6.0;com.google.cloud.trace.adapters.zipkin:translation:0.2.0;com.google.protobuf:protobuf-java-util:3.0.0;com.google.auth:google-auth-library-oauth2-http:0.4.0;org.slf4j:slf4j-api:1.7.21;io.grpc:grpc-protobuf-lite:1.0.1;com.google.cloud.trace.adapters.zipkin:storage:0.2.0;commons-codec:commons-codec:1.3;com.fasterxml.jackson.core:jackson-core:2.1.3;com.google.code.findbugs:jsr305:1.3.9;com.google.cloud.trace:sink:0.3.0;io.grpc:grpc-auth:1.0.1;com.squareup.okhttp:okhttp:2.5.0;org.springframework:spring-expression:4.3.4.RELEASE;com.google.http-client:google-http-client:1.19.0;com.google.cloud.trace.adapters.zipkin:autoconfigure-storage:0.2.0;org.springframework.boot:spring-boot-autoconfigure:1.4.2.RELEASE;com.google.api.grpc:grpc-google-devtools-cloudtrace-v1:0.1.0;org.springframework:spring-core:4.3.4.RELEASE;org.springframework:spring-beans:4.3.4.RELEASE;io.grpc:grpc-all:1.0.1;io.grpc:grpc-netty:1.0.1;io.netty:netty-resolver:4.1.3.Final;io.grpc:grpc-protobuf-nano:1.0.1;org.springframework:spring-aop:4.3.4.RELEASE;io.netty:netty-codec:4.1.3.Final;io.grpc:grpc-protobuf:1.0.1;io.grpc:grpc-okhttp:1.0.1
404,org.specs2:specs2-junit_sjs1_2.11:4.10.5,0,78010,50062,27948,12070,0,0,95757,5296776,org.specs2:specs2-core_sjs1_2.11:4.10.5;org.scala-lang:scala-reflect:2.11.12;org.specs2:specs2-junit_sjs1_2.11:4.10.5;org.scala-lang:scala-library:2.11.12;org.hamcrest:hamcrest-core:1.3;org.specs2:specs2-common_sjs1_2.11:4.10.5;org.portable-scala:portable-scala-reflect_sjs1_2.11:1.0.0;junit:junit:4.13;org.specs2:specs2-matcher_sjs1_2.11:4.10.5;org.scala-js:scalajs-test-interface_2.11:1.2.0;org.scala-js:scalajs-library_2.11:1.2.0;org.scala-lang.modules:scala-parser-combinators_sjs1_2.11:1.1.2;org.specs2:specs2-fp_sjs1_2.11:4.10.5;org.scala-lang.modules:scala-xml_2.11:1.3.0
405,org.webjars.npm:raw-loader:4.0.1,476,2529,2520,9,19,0,0,0,0,org.webjars.npm:emojis-list:3.0.0;org.webjars.npm:fast-deep-equal:3.1.3;org.webjars.npm:raw-loader:4.0.1;org.webjars.npm:json-schema-traverse:1.0.0;org.webjars.npm:loader-utils:2.0.0;org.webjars.npm:schema-utils:2.7.1;org.webjars.npm:require-from-string:2.0.2;org.webjars.npm:ajv:7.0.0-rc.5;org.webjars.npm:minimist:1.2.5;org.webjars.npm:types__json-schema:7.0.7;org.webjars.npm:json5:2.2.0;org.webjars.npm:uri-js:4.4.1;org.webjars.npm:big.js:5.2.2;org.webjars.npm:punycode:2.1.1;org.webjars.npm:ajv-keywords:4.0.0-rc.0
406,com.propensive:rapture-json-jackson_sjs0.6_2.11:2.0.0-M3,0,39440,26192,13248,11168,0,0,60193,1010644,com.propensive:rapture-json-jackson_sjs0.6_2.11:2.0.0-M3;org.scala-lang:scala-library:2.11.7;com.propensive:rapture-json_sjs0.6_2.11:2.0.0-M3;com.fasterxml.jackson.core:jackson-databind:2.6.3;org.scala-lang.modules:scala-parser-combinators_2.11:1.0.4;com.fasterxml.jackson.core:jackson-core:2.6.3;org.scala-js:scalajs-library_2.11:0.6.4;org.scala-lang.modules:scala-xml_2.11:1.0.4;com.fasterxml.jackson.core:jackson-annotations:2.6.0;com.propensive:rapture-base_sjs0.6_2.11:2.0.0-M3;com.propensive:rapture-core_sjs0.6_2.11:2.0.0-M3;org.scala-lang:scala-compiler:2.11.7;org.scala-lang:scala-reflect:2.11.7;com.propensive:rapture-data_sjs0.6_2.11:2.0.0-M3
407,io.github.reactivecircus.blueprint:blueprint-interactor-rx3:1.15.0,0,13309,11429,1880,290,0,0,9775,666155,org.jetbrains.kotlin:kotlin-stdlib-jdk8:1.4.31;io.github.reactivecircus.blueprint:blueprint-interactor-common:1.15.0;org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.4.31;io.github.reactivecircus.blueprint:blueprint-interactor-rx3:1.15.0;org.jetbrains.kotlin:kotlin-stdlib:1.4.31;org.reactivestreams:reactive-streams:1.0.3;org.jetbrains:annotations:13.0;io.reactivex.rxjava3:rxjava:3.0.8;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.31
408,org.apache.shardingsphere.elasticjob:elasticjob-lite-spring-namespace:3.0.0-beta,0,52745,49123,3622,1133,0,0,70247,1229955,org.apache.shardingsphere.elasticjob:elasticjob-infra-common:3.0.0-beta;org.apache.curator:curator-client:5.1.0;com.google.guava:guava:29.0-jre;org.apache.curator:curator-recipes:5.1.0;com.google.code.gson:gson:2.6.1;org.apache.shardingsphere.elasticjob:elasticjob-http-executor:3.0.0-beta;io.netty:netty-transport:4.1.45.Final;io.netty:netty-transport-native-epoll:4.1.45.Final;org.apache.shardingsphere.elasticjob:elasticjob-error-handler-general:3.0.0-beta;org.apache.shardingsphere.elasticjob:elasticjob-error-handler-spi:3.0.0-beta;io.netty:netty-buffer:4.1.45.Final;org.apache.shardingsphere.elasticjob:elasticjob-api:3.0.0-beta;org.apache.zookeeper:zookeeper:3.6.0;log4j:log4j:1.2.17;org.apache.shardingsphere.elasticjob:elasticjob-tracing-rdb:3.0.0-beta;org.apache.zookeeper:zookeeper-jute:3.6.0;org.apache.commons:commons-exec:1.3;io.netty:netty-common:4.1.45.Final;io.netty:netty-resolver:4.1.45.Final;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.zaxxer:HikariCP-java7:2.4.13;commons-lang:commons-lang:2.6;org.yaml:snakeyaml:1.26;org.apache.shardingsphere.elasticjob:elasticjob-tracing-api:3.0.0-beta;org.checkerframework:checker-qual:2.11.1;org.apache.shardingsphere.elasticjob:elasticjob-lite-spring-namespace:3.0.0-beta;org.apache.shardingsphere.elasticjob:elasticjob-registry-center:3.0.0-beta;org.quartz-scheduler:quartz:2.3.2;com.mchange:mchange-commons-java:0.2.15;com.google.errorprone:error_prone_annotations:2.3.4;org.apache.commons:commons-lang3:3.4;org.apache.shardingsphere.elasticjob:elasticjob-executor-kernel:3.0.0-beta;org.apache.shardingsphere.elasticjob:elasticjob-dataflow-executor:3.0.0-beta;org.apache.curator:curator-framework:5.1.0;org.apache.shardingsphere.elasticjob:elasticjob-script-executor:3.0.0-beta;io.netty:netty-handler:4.1.45.Final;org.apache.shardingsphere.elasticjob:elasticjob-lite-core:3.0.0-beta;commons-pool:commons-pool:1.5.4;org.slf4j:slf4j-api:1.7.7;commons-dbcp:commons-dbcp:1.4;com.google.j2objc:j2objc-annotations:1.3;io.netty:netty-transport-native-unix-common:4.1.45.Final;com.google.code.findbugs:jsr305:3.0.2;org.apache.shardingsphere.elasticjob:elasticjob-simple-executor:3.0.0-beta;com.google.guava:failureaccess:1.0.1;io.netty:netty-codec:4.1.45.Final;org.apache.yetus:audience-annotations:0.5.0
