number,coordinate,occurrence,isolatedRevisionTime,nodes,edges
9201,io.kotest:kotest-assertions-api-jvm:4.4.1,1,53,76,0
9202,org.apache.cxf:cxf-rt-rs-service-description-swagger:3.3.4,1,150,212,0
9203,org.nutz:nutz:1.r.68.v20201011,1,5620,8802,0
9204,org.kie:kie-pmml-evaluator-api:7.50.0.Final,1,18,10,0
9205,io.netty:netty-handler:4.1.51.Final,1,1183,2239,0
9206,com.google.code.findbugs:annotations:3.0.1,1,27,66,0
9207,org.ow2.asm:asm-util:9.1,1,450,562,0
9208,org.ow2.asm:asm-util:9.0,1,615,561,0
9209,io.opencensus:opencensus-proto:0.2.0,1,1854,8495,0
9210,org.jetbrains.kotlin:kotlin-stdlib-js:1.4.31,1,38,0,0
9211,org.apache.camel.quarkus:camel-quarkus-support-common-deployment:1.6.0,1,15,2,0
9212,io.smallrye:smallrye-context-propagation:1.0.19,1,131,376,0
9213,org.zkoss.common:zweb:9.5.0.2,1,513,1186,0
9214,org.kie:kie-pmml-models-drools-tree-evaluator:7.51.0.Final,1,24,2,0
9215,io.smallrye:smallrye-context-propagation:1.0.13,1,174,320,0
9216,io.quarkus:quarkus-caffeine-deployment:1.10.5.Final,1,17,4,0
9217,io.netty:netty-codec:4.1.21.Final,1,1013,1667,0
9218,com.victorivri:project_2.12:0.5.1,1,2448,0,0
9219,com.typesafe.akka:akka-actor_2.12:2.5.31,1,7830,25425,0
9220,com.sap.cds:cds-services-utils:1.14.0,1,445,646,0
9221,com.soywiz.korlibs.krypto:krypto-js:2.0.7,1,22,0,0
9222,io.netty:netty-handler:4.1.50.Final,1,1223,2237,0
9223,org.springframework.boot:spring-boot-starter-data-jpa:2.3.4.RELEASE,1,34,0,0
9224,com.hccake:ballcat-spring-boot-starter-redis:0.0.6,1,3372,120,0
9225,org.apache.spark:spark-network-common_2.11:2.4.7,1,4902,13255,0
9226,org.jetbrains.kotlin:kotlin-stdlib-js:1.4.21,1,91,0,0
9227,org.springframework.boot:spring-boot-starter-logging:1.3.3.RELEASE,1,16,0,0
9228,org.jibx:jibx-extras:1.3.3,1,300,165,0
9229,com.twitter:util-cache-guava_2.12:21.2.0,1,2750,51,0
9230,com.typesafe.akka:akka-actor_2.12:2.5.23,1,5928,25223,0
9231,org.python:jython-standalone:2.7.1,1,0,0,0
9232,org.apache.camel.quarkus:camel-quarkus-core:1.6.0,1,171,501,0
9233,org.apache.camel:camel-core:3.4.5,1,17,0,0
9234,io.micrometer:micrometer-core:1.1.1,1,970,3773,0
9235,org.apache.servicemix.bundles:org.apache.servicemix.bundles.azure-storage-blob:12.9.0_1,1,7055,5659,0
9236,org.jetbrains.kotlinx:kotlinx-coroutines-core-common:1.1.1,1,16,0,0
9237,org.apache.maven.shared:maven-shared-utils:3.1.0,1,380,885,0
9238,org.jboss.spec.javax.transaction:jboss-transaction-api_1.1_spec:1.0.1.Final,1,28,66,0
9239,org.apache.jena:jena-shaded-guava:3.17.0,1,6576,17187,0
9240,org.wildfly.security:wildfly-elytron-provider-util:1.10.4.Final,1,58,65,0
9241,io.micrometer:micrometer-core:1.1.4,1,1101,3833,0
9242,org.apache.camel.quarkus:camel-quarkus-support-common-deployment:1.7.0,1,17,2,0
9243,org.eclipse.aether:aether-util:0.9.0.M2,1,526,574,0
9244,javax.jms:jms:1.1,1,0,0,0
9245,org.eclipse.rdf4j:rdf4j-queryparser-serql:3.1.0,1,651,975,0
9246,org.apache.xmlgraphics:xmlgraphics-commons:2.4,1,1723,2835,0
9247,org.apache.xmlgraphics:xmlgraphics-commons:2.3,1,2489,2833,0
9248,io.github.openfeign:feign-slf4j:10.4.0,1,29,7,0
9249,com.twitter:util-cache_2.12:20.12.0,1,67,187,0
9250,io.github.jimmyd-be:theGamesDbClient:1.2,1,3458,193,0
9251,io.opentelemetry.instrumentation:opentelemetry-instrumentation-api:0.12.1,1,165,202,0
9252,org.springframework:spring-beans:4.3.5.RELEASE,1,1747,2772,0
9253,org.uberfire:uberfire-nio2-api:7.46.0.Final,1,354,120,0
9254,software.amazon.awssdk:cloudformation:2.15.19,1,4059,23360,0
9255,org.eclipse.jetty:jetty-util:9.0.4.v20130625,1,1683,1812,0
9256,org.postgresql:postgresql:42.2.12,1,2491,3950,0
9257,org.postgresql:postgresql:42.2.11,1,2783,3958,0
9258,org.postgresql:postgresql:42.2.10,1,2408,3932,0
9259,cglib:cglib:2.2.2,1,805,1374,0
9260,org.springframework.cloud:spring-cloud-commons:2.2.5.RELEASE,1,218,899,0
9261,org.eclipse.che.core:che-core-commons-inject:7.27.1,1,64,120,0
9262,net.optionfactory.spring:problems:4.3,1,106,37,0
9263,org.springframework:spring-test:5.1.9.RELEASE,1,1084,4534,0
9264,org.apache.maven.scm:maven-scm-manager-plexus:1.7,1,27,25,0
9265,org.apache.camel.quarkus:camel-quarkus-core:1.5.0,1,143,505,0
9266,org.postgresql:postgresql:42.2.18,1,6588,4162,0
9267,org.slf4j:slf4j-api:1.5.8,1,108,238,0
9268,org.sanoitus:sanoitus-util_2.13:0.1.0,1,4799,877,0
9269,org.apache.streampipes:streampipes-storage-api:0.67.0,1,25,159,0
9270,org.slf4j:slf4j-api:1.5.6,1,95,235,0
9271,com.aliyun:aliyun-java-sdk-emr:3.3.2,1,9215,9602,0
9272,com.nike.moirai:moirai-s3:2.1.0,1,4181,12,0
9273,ca.bitcoco:jsk-starter:0.2.2,1,3739,192,0
9274,io.quarkus:quarkus-bootstrap-runner:1.9.2.Final,1,154,102,0
9275,org.springframework:spring-aop:5.0.11.RELEASE,1,1265,1525,0
9276,org.eclipse.jetty:jetty-io:9.4.33.v20201020,1,433,950,0
9277,com.microsoft.eventhubs:eventhubs-storm-spout:0.9.5,1,3956,263,0
9278,com.mastfrog:bits:2.7.2,1,5277,1011,0
9279,org.jvnet.winp:winp:1.23,1,44,60,0
9280,com.aoindustries:ao-fluent-html-any:0.4.0,1,2689,2549,0
9281,com.twitter:util-hashing_2.13:21.1.0,1,100,571,0
9282,org.glassfish.jersey.test-framework:jersey-test-framework-core:3.0.0-M6,1,71,168,0
9283,io.opencensus:opencensus-exporter-trace-ocagent:0.27.1,1,89,138,0
9284,org.netbeans.api:org-netbeans-libs-junit4:RELEASE123,1,26,0,0
9285,org.eclipse.jetty.http2:http2-hpack:9.4.33.v20201020,1,147,111,0
9286,jgridshift:jgridshift:1.0,1,0,0,0
9287,de.adorsys.ledgers:ledgers-utils:4.4,1,140,181,0
9288,com.twitter:finagle-init_2.12:7.1.0,1,39,1,0
9289,biz.aQute:biz.aQute.trace.tester6:1.3.0,1,5339,2,0
9290,org.apache.commons:commons-math:2.2,1,4653,5659,0
9291,org.springframework:spring-core:5.1.3.RELEASE,1,4206,6682,0
9292,org.apache.commons:commons-math:2.1,1,3514,4941,0
9293,io.github.m-m-m:mmm-value-observable:0.2.0,1,780,2695,0
9294,org.scala-native:posixlib_native0.4_2.12:0.4.0,1,449,1793,0
9295,org.apache.camel.quarkus:camel-quarkus-xml-jaxb-deployment:1.1.0,1,22,8,0
9296,org.glassfish.jersey.containers:jersey-container-servlet-core:3.0.0-M6,1,128,242,0
9297,org.jpmml:pmml-model-kryo:1.5.6,1,3166,21,0
9298,com.squareup:kotlinpoet-metadata:1.7.2,1,216,635,0
9299,net.devh:grpc-server-spring-boot-autoconfigure:2.9.0.RELEASE,1,175,505,0
9300,commons-fileupload:commons-fileupload:1.1.1,1,89,149,0
9301,us.fatehi:schemacrawler-db2:16.12.1,1,4180,27,0
9302,io.netty:netty-transport-native-unix-common:4.1.31.Final,1,59,255,0
9303,org.glassfish.jersey.containers:jersey-container-netty-http:3.0.0-M6,1,53,108,0
9304,com.hazelcast:hazelcast-client:3.12.9,1,1858,4289,0
9305,org.springframework.boot:spring-boot-starter-security:1.4.3.RELEASE,1,16,0,0
9306,org.springframework:spring-context:4.0.9.RELEASE,1,0,0,0
9307,org.jline:jline-builtins:3.17.1,1,1750,1283,0
9308,org.apache.maven.resolver:maven-resolver-spi:1.0.3,1,34,205,0
9309,io.quarkus:quarkus-jaxb-deployment:1.9.0.Final,1,45,73,0
9310,de.sciss:scalaosc_3.0.0-M3:1.3.0,1,0,0,0
9311,org.jboss.resteasy:resteasy-jaxb-provider:3.0.10.Final,1,175,287,0
9312,io.smallrye.common:smallrye-common-constraint:1.1.0,1,67,100,0
9313,io.netty:netty-buffer:4.1.42.Final,1,1330,3859,0
9314,org.jetbrains.kotlin:kotlin-test-js:1.4.10,1,26,0,0
9315,org.apache.sshd:sshd-core:0.14.0,1,1279,2888,0
9316,org.typelevel:spire-platform_2.13:0.17.0-M1,1,34,18,0
9317,org.flowable:flowable-variable-service:6.6.0,1,342,906,0
9318,org.apache.pdfbox:fontbox:2.0.16,1,811,1471,0
9319,ch.codeblock.qrinvoice.core:qrinvoice-core:1.11,1,7691,1850,0
9320,com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.8.11,1,122,239,0
9321,com.vladsch.flexmark:flexmark-ext-gfm-tables:0.50.40,1,77,132,0
9322,javax.servlet:servlet-api:2.5,1,88,405,0
9323,org.apache.tomcat:tomcat-jasper:8.5.64,1,1915,3063,0
9324,io.quarkus:quarkus-bootstrap-runner:1.9.0.Final,1,130,102,0
9325,org.typelevel:cats-kernel_3.0.0-M2:2.4.1,1,0,0,0
9326,com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.8.10,1,181,239,0
9327,javax.servlet:servlet-api:2.3,1,139,562,0
9328,org.wso2.orbit.org.apache.httpcomponents:httpclient:4.3.1.wso2v2,1,0,0,0
9329,com.webauthn4j:webauthn4j-device-check:0.14.0.RELEASE,1,3563,90,0
9330,org.kie:kie-pmml-models-drools-scorecard-evaluator:7.50.0.Final,1,25,2,0
9331,org.openapitools:jackson-databind-nullable:0.1.0,1,44,61,0
9332,org.apache.camel:camel-jackson:3.8.0,1,92,90,0
9333,org.glassfish.jersey.inject:jersey-hk2:2.30.1,1,105,325,0
9334,io.github.factoryfx:factory:2.2.20,1,433,1979,0
9335,tools.cipher:lib:0.2.0,1,6361,853,0
9336,org.wso2.orbit.org.apache.poi:poi-ooxml:3.17.0.wso2v1,1,24276,85318,0
9337,asm:asm:3.2,1,409,328,0
9338,asm:asm:3.1,1,594,327,0
9339,org.swinglabs.swingx:swingx-core:1.6.5-1,1,3104,6445,0
9340,com.github.java-json-tools:msg-simple:1.2,1,68,134,0
9341,org.osgi:org.osgi.core:4.3.0,1,368,563,0
9342,com.sun.mail:mailapi:1.5.6,1,1441,1756,0
9343,org.osgi:org.osgi.core:4.3.1,1,307,556,0
9344,io.helidon.common:helidon-common-configurable:2.1.0,1,300,364,0
9345,org.typelevel:cats-core_sjs1_2.13:2.1.1,1,24556,51612,0
9346,org.eclipse.jetty:jetty-webapp:8.1.1.v20120215,1,299,375,0
9347,org.openscience.cdk:cdk-core:1.5.14,1,665,1052,0
9348,io.zipkin.brave:brave:5.6.1,1,196,762,0
9349,io.zipkin.brave:brave:5.6.5,1,214,793,0
9350,org.apache.camel:camel-api:3.4.5,1,665,2783,0
9351,org.apache.camel:camel-api:3.4.4,1,815,2783,0
9352,org.eclipse.jetty:jetty-webapp:9.4.20.v20190813,1,396,512,0
9353,software.amazon.awssdk:ecrpublic:2.16.16,1,8598,8657,0
9354,org.osgi:org.osgi.service.http:1.2.1,1,21,12,0
9355,nz.net.osnz.composite:composite-jersey-test:1.5,1,2085,0,0
9356,org.springframework:spring-beans:3.2.13.RELEASE,1,1494,2447,0
9357,com.opencsv:opencsv:5.2,1,899,1266,0
9358,com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.9.5,1,116,121,0
9359,com.google.cloud.datastore:datastore-v1beta3-protos:1.0.0-beta,1,4381,10013,0
9360,com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.9.8,1,118,121,0
9361,com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.9.9,1,80,121,0
9362,io.kinoplan:scalajs-react-bridge_sjs1_2.13:0.2.1,1,547,843,0
9363,com.fasterxml.jackson.core:jackson-annotations:2.13.0-rc2,1,205,380,0
9364,org.eclipse.kapua:kapua-security-authorization-api:1.3.1,1,117,222,0
9365,org.eclipse.kapua:kapua-security-authorization-api:1.3.0,1,83,222,0
9366,com.google.auto:auto-common:0.3,1,66,232,0
9367,org.eclipse.osgi:org.eclipse.osgi.services:3.3.100.v20130513-1956,1,0,0,0
9368,software.amazon.awscdk:kinesis:1.89.0,1,55,235,0
9369,org.eclipse.jetty:jetty-util-ajax:9.4.20.v20190813,1,117,172,0
9370,org.apache.activemq:artemis-jms-client:2.17.0,1,472,1207,0
9371,org.jpmml:pmml-agent:1.5.1,1,35,28,0
9372,org.javassist:javassist:3.27.0-GA,1,3482,4056,0
9373,org.asciidoctor:asciidoctorj-pdf:1.5.3,1,1020,1132,0
9374,org.web3j:crypto:3.2.0,1,124,172,0
9375,org.jpmml:pmml-agent:1.5.6,1,100,28,0
9376,com.opencsv:opencsv:5.0,1,636,1207,0
9377,com.google.api.grpc:grpc-google-cloud-tasks-v2beta3:0.83.0,1,3619,144,0
9378,com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.7.8,1,41,94,0
9379,com.squareup.okio:okio:2.6.0,1,1445,993,0
9380,org.graalvm.nativeimage:svm:21.0.0.2,1,14647,22227,0
9381,io.smallrye:smallrye-open-api-core:2.0.22,1,1162,3536,0
9382,org.typelevel:cats-effect_sjs0.6_2.13:2.1.4,1,2531,12068,0
9383,org.netbeans.api:org-netbeans-modules-xml-xam:RELEASE121,1,334,621,0
9384,org.typelevel:cats-kernel_sjs0.6_2.13:2.1.1,1,11156,67351,0
9385,org.netbeans.api:org-netbeans-modules-xml-xam:RELEASE123,1,369,621,0
9386,org.wso2.carbon:org.wso2.carbon.ui:4.6.2-m4,1,2630,893,0
9387,com.coditory.sherlock:sherlock-inmem-common:0.4.4,1,69,46,0
9388,com.coditory.sherlock:sherlock-inmem-common:0.4.5,1,82,46,0
9389,org.jboss.xnio:xnio-nio:3.3.8.Final,1,238,561,0
9390,org.uberfire:uberfire-ssh-api:7.51.0.Final,1,25,29,0
9391,org.odpi.egeria:open-metadata-security-samples:2.2,1,39,60,0
9392,org.odpi.egeria:open-metadata-security-samples:2.4,1,54,62,0
9393,io.opentracing.contrib:opentracing-jdbc:0.1.8,1,141,359,0
9394,io.quarkus:quarkus-bootstrap-app-model:1.10.3.Final,1,86,199,0
9395,com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.7.1,1,61,93,0
9396,org.springframework:spring-orm:5.1.3.RELEASE,1,409,1119,0
9397,com.twitter:util-app-lifecycle_2.11:20.9.0,1,72,186,0
9398,com.github.tonivade:purefun-transformer:2.2,1,92,426,0
9399,io.pravega:pravega-shared-protocol:0.8.0,1,501,1462,0
9400,org.drools:drools-core:7.46.0.Final,1,9331,16784,0
9401,com.twitter:util-logging_2.12:7.1.0,1,561,2056,0
9402,io.vertx:vertx-auth-common:3.6.3,1,56,147,0
9403,com.aoindustries:aoserv-daemon-client:1.84.17,1,275,371,0
9404,org.slf4j:jcl-over-slf4j:1.7.30,1,54,149,0
9405,io.netty:netty-handler:4.1.14.Final,1,1301,1786,0
9406,org.springframework.security.oauth:spring-security-oauth2:2.3.6.RELEASE,1,770,1923,0
9407,com.github.mpkorstanje:simmetrics-core:3.0.0,1,296,307,0
9408,org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.4.2-native-mt,1,0,0,0
9409,com.codahale.metrics:metrics-httpclient:3.0.2,1,30,37,0
9410,com.fasterxml.jackson.core:jackson-annotations:2.10.5,1,235,364,0
9411,com.fasterxml.jackson.core:jackson-annotations:2.10.4,1,112,364,0
9412,com.fasterxml.jackson.core:jackson-annotations:2.10.1,1,151,364,0
9413,com.fasterxml.jackson.core:jackson-annotations:2.10.0,1,127,364,0
9414,com.fasterxml.jackson.core:jackson-annotations:2.10.3,1,112,364,0
9415,com.fasterxml.jackson.core:jackson-annotations:2.10.2,1,110,364,0
9416,org.renjin:renjin-nmath:3.5-beta76,1,0,0,0
9417,org.scalatest:scalatest-core_sjs1_2.11:3.2.5,1,15756,22498,0
9418,software.amazon.awscdk:codebuild:1.72.0,1,558,1810,0
9419,com.stratio.meta:meta-common:0.0.5,1,3744,308,0
9420,com.github.kagkarlsson:db-scheduler:10.0,1,2118,1909,0
9421,org.ikasan:ikasan-transaction-arjuna:3.1.0,1,22,17,0
9422,org.apache.camel.quarkus:camel-quarkus-support-commons-logging:1.6.0,1,15,0,0
9423,org.netbeans.modules:org-netbeans-modules-derby:RELEASE123,1,241,345,0
9424,org.typelevel:discipline-core_2.12:1.1.4,1,113,196,0
9425,org.slf4j:jcl-over-slf4j:1.7.19,1,48,149,0
9426,org.apache.camel:camel-core-catalog:3.8.0,1,177,338,0
9427,org.bitbucket.bradleysmithllc.json-validator:json-validator:1.7.0,1,129,123,0
9428,org.springframework.hateoas:spring-hateoas:1.0.1.RELEASE,1,1209,3208,0
9429,io.springfox:springfox-schema:2.7.0,1,103,263,0
9430,net.bytebuddy:byte-buddy:1.10.2,1,6662,14278,0
9431,com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:2.9.10,1,96,151,0
9432,net.bytebuddy:byte-buddy:1.10.6,1,9000,14278,0
9433,org.jeecgframework.nacos:nacos-console:1.4.1,1,3315,135,0
9434,org.slf4j:jcl-over-slf4j:1.7.12,1,52,149,0
9435,io.netty:netty-transport:4.0.44.Final,1,649,2739,0
9436,de.adorsys.keymanagement:bouncycastle-adapter:0.0.6,1,105,208,0
9437,org.ikasan:ikasan-spec-serialiser:3.1.0,1,22,5,0
9438,org.slf4j:jcl-over-slf4j:1.7.16,1,64,149,0
9439,org.slf4j:jcl-over-slf4j:1.7.29,1,102,149,0
9440,org.kie.workbench.forms:kie-wb-common-forms-fields:7.51.0.Final,1,1012,989,0
9441,org.eclipse.jetty:jetty-websocket:8.1.7.v20120910,1,619,635,0
9442,org.eclipse.persistence:jakarta.persistence:2.2.3,1,0,0,0
9443,org.springframework:spring-jcl:5.0.11.RELEASE,1,91,144,0
9444,org.springframework.boot:spring-boot-starter-logging:2.3.7.RELEASE,1,24,0,0
9445,com.typesafe.akka:akka-remote_2.13:2.6.4,1,5762,20452,0
9446,com.mastfrog:predicates:2.7.2,1,174,471,0
9447,org.eclipse.persistence:jakarta.persistence:2.2.2,1,0,0,0
9448,org.apache.camel.quarkus:camel-quarkus-caffeine-lrucache:1.5.0,1,17,0,0
9449,org.jtwig:jtwig-reflection:5.86.1.RELEASE,1,71,128,0
9450,io.quarkus:quarkus-core:1.11.6.Final,1,398,890,0
9451,org.eclipse.che.core:che-core-commons-json:7.27.1,1,38,43,0
9452,net.kencochrane.raven:raven:6.0.0,1,188,342,0
9453,org.apache.thrift:libthrift:0.10.0,1,423,1376,0
9454,org.springframework:spring-jdbc:5.1.9.RELEASE,1,1040,2150,0
9455,com.typesafe.akka:akka-slf4j_2.11:2.4.12,1,49,70,0
9456,dk.bankdata.tools:cache:1.0.10,1,3487,145,0
9457,org.slf4j:jcl-over-slf4j:1.7.21,1,43,149,0
9458,org.apache.camel.kafkaconnector:camel-kafka-connector:0.8.0,1,142,242,0
9459,org.slf4j:jcl-over-slf4j:1.7.22,1,124,149,0
9460,org.slf4j:jcl-over-slf4j:1.7.25,1,65,149,0
9461,com.google.guava:guava:20.0,1,3967,13956,0
9462,org.apache.qpid:qpid-jms-client:0.54.0,1,2045,4572,0
9463,org.slf4j:jcl-over-slf4j:1.7.26,1,53,149,0
9464,com.github.yelong0216:yelong-support:2.1.2,1,294,755,0
9465,io.smallrye.common:smallrye-common-annotation:1.1.0,1,20,1,0
9466,eu.timepit:refined_2.13:0.9.19,1,1047,3947,0
9467,ch.cern.hbase:hbase-metrics-api:2.1.3_1,1,36,74,0
9468,software.amazon.awssdk:http-client-spi:2.15.19,1,76,527,0
9469,io.quarkus:quarkus-bootstrap-gradle-resolver:1.9.2.Final,1,4236,11582,0
9470,de.huxhorn.sulky:de.huxhorn.sulky.ulid:8.2.0,1,54,32,0
9471,com.labijie:caching-kotlin:1.2.1,1,88,242,0
9472,it.geosolutions.jaiext.translate:jt-translate:1.1.9,1,0,0,0
9473,net.databinder:dispatch-core_2.9.2:0.8.8,1,1317,653,0
9474,org.springframework:org.springframework.core:2.5.6.SEC01,1,0,0,0
9475,org.eclipse.dirigible:dirigible-ext-elasticsearch:5.8.2,1,2404,0,0
9476,ch.qos.logback:logback-classic:1.1.11,1,901,1437,0
9477,ch.qos.logback:logback-classic:1.1.10,1,1329,1437,0
9478,it.geosolutions.jaiext.warp:jt-warp:1.1.9,1,0,0,0
9479,dev.zio:izumi-reflect_2.12:1.0.0-M13,1,0,0,0
9480,org.webjars.npm:types__json-schema:7.0.7,1,18,0,0
9481,dev.zio:izumi-reflect_2.12:1.0.0-M16,1,0,0,0
9482,com.wepay.riff:riff-metrics:2.4.3,1,294,819,0
9483,io.github.histogrammar:histogrammar-sparksql_2.12:1.0.11,1,3360,172,0
9484,ai.h2o:h2o-persist-hdfs:3.30.1.3,1,117,78,0
9485,global.namespace.fun-io:fun-io-commons-compress:2.4.1,1,3877,327,0
9486,net.anwiba.commons:anwiba-commons-lang:1.1.121,1,902,1073,0
9487,org.eclipse.jetty:jetty-proxy:9.4.11.v20180605,1,335,327,0
9488,com.softwaremill.sttp.tapir:tapir-core_2.13:0.17.9,1,4120,9597,0
9489,com.fasterxml.jackson.module:jackson-module-scala_2.11:2.6.7.1,1,445,1740,0
9490,com.google.guava:guava:27.0.1-android,1,5325,14914,0
9491,org.cryptacular:cryptacular:1.1.3,1,332,738,0
9492,org.cryptacular:cryptacular:1.1.1,1,224,681,0
9493,app.tulz:laminext-core_sjs1_2.13:0.1.0,1,328,1255,0
9494,org.webjars.npm:uppy__thumbnail-generator:1.6.7,1,2078,0,0
9495,org.scala-native:posixlib_native0.4_2.11:0.4.0,1,325,1775,0
9496,io.netty:netty-codec-http:4.1.46.Final,1,986,3737,0
9497,org.drools:drools-compiler:7.46.0.Final,1,41187,17406,0
9498,io.joynr.java.messaging.websocket:joynr-websocket-common:1.15.2,1,2570,28,0
9499,com.avsystem.commons:commons-macros_2.13:2.0.0,1,5546,11871,0
9500,org.openscience.cdk:cdk-fingerprint:1.5.14,1,791,166,0
9501,io.quarkus:quarkus-netty:1.11.4.Final,1,70,167,0
9502,org.opendaylight.infrautils:diagstatus-api:1.8.2,1,25,72,0
9503,org.opendaylight.infrautils:diagstatus-api:1.8.3,1,33,72,0
9504,wsdl4j.wso2:wsdl4j:1.6.2.wso2v4,1,0,0,0
9505,wsdl4j.wso2:wsdl4j:1.6.2.wso2v2,1,0,0,0
9506,org.uberfire:uberfire-layout-editor-api:7.51.0.Final,1,249,197,0
9507,software.amazon.awscdk:lambda-event-sources:1.89.0,1,60,251,0
9508,org.eclipse.aether:aether-transport-file:1.1.0,1,13,20,0
9509,org.jetbrains.kotlin:kotlin-test-annotations-common:1.4.21-2,1,35,0,0
9510,org.netbeans.modules:org-netbeans-modules-javaee-project:RELEASE123,1,444,683,0
9511,org.jsoup:jsoup:1.12.1,1,992,1726,0
9512,org.xwiki.commons:xwiki-commons-text:12.8,1,22,8,0
9513,io.vertx:vertx-micrometer-metrics:4.0.0.Beta2,1,3517,650,0
9514,org.jboss.errai:errai-bus:4.10.0.Final,1,813,2081,0
9515,com.typesafe.play:anorm-tokenizer_2.12:2.5.3,1,85,289,0
9516,software.amazon.awssdk:http-client-spi:2.16.16,1,120,527,0
9517,org.springframework.security:spring-security-jwt:1.0.4.RELEASE,1,100,110,0
9518,io.provis:provisio-parser:0.0.10,1,235,126,0
9519,org.apache.maven.wagon:wagon-http:1.0-beta-6,1,21,2,0
9520,net.sf.sprockets:sprockets:1.1.0,1,3188,266,0
9521,org.apache.maven.resolver:maven-resolver-impl:1.4.1,1,459,582,0
9522,org.slf4j:slf4j-api:2.0.0-alpha1,1,244,568,0
9523,io.projectreactor.addons:reactor-extra:3.2.0.RELEASE,1,264,764,0
9524,org.slf4j:slf4j-api:2.0.0-alpha0,1,195,544,0
9525,org.typelevel:cats-effect_2.13:2.2.0,1,3827,13215,0
9526,org.slf4j:slf4j-api:2.0.0-alpha4,1,1506,612,0
9527,io.grpc:grpc-protobuf:1.17.0,1,40,19,0
9528,org.glassfish.jaxb:txw2:2.4.0-b180830.0438,1,160,474,0
9529,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.30,1,35,0,0
9530,org.apache.qpid:proton-j:0.31.0,1,1566,5221,0
9531,com.envisioniot:enos-http-integration:0.1.2,1,4426,359,0
9532,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.31,1,24,0,0
9533,io.nosqlbench:nb-annotations:3.12.147,1,89,22,0
9534,edu.utexas.tacc.tapis:shared:1.11.16,1,122,0,0
9535,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.8,1,36,44,0
9536,com.sun.jersey:jersey-core:1.17.1,1,3782,2129,0
9537,io.netty:netty-handler:4.1.31.Final,1,818,2103,0
9538,org.apache.maven:maven-artifact-manager:2.0.4,1,216,212,0
9539,org.jboss.threads:jboss-threads:3.2.0.Final,1,245,571,0
9540,com.io7m.changelog:com.io7m.changelog.writer.api:4.0.0,1,22,2,0
9541,org.apache.maven:maven-artifact-manager:2.0.7,1,204,223,0
9542,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.5,1,39,44,0
9543,org.apache.maven:maven-artifact-manager:2.0.8,1,229,212,0
9544,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.1,1,33,44,0
9545,io.opentelemetry:opentelemetry-api:0.14.1,1,152,551,0
9546,org.apache.shiro:shiro-ehcache:1.6.0,1,33,25,0
9547,io.micronaut:micronaut-core:2.1.4,1,4043,11603,0
9548,io.micronaut:micronaut-core:2.1.3,1,3606,11583,0
9549,com.baomidou:mybatis-plus-annotation:3.3.2,1,37,48,0
9550,software.amazon.awssdk:auth:2.16.3,1,256,783,0
9551,org.springframework.boot:spring-boot-starter-validation:2.0.2.RELEASE,1,16,0,0
9552,org.scala-lang:tasty-core_3.0.0-M3:3.0.0-M3,1,158,489,0
9553,cn.xnatural.app:app:1.0.2,1,3742,338,0
9554,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.21,1,66,0,0
9555,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.20,1,18,0,0
9556,software.amazon.awssdk:aws-json-protocol:2.16.16,1,342,621,0
9557,info.cukes:gherkin:2.12.2,1,13605,2390,0
9558,io.grpc:grpc-api:1.27.2,1,342,1317,0
9559,org.n52.arctic-sea:faroe:7.3.1,1,100,285,0
9560,org.wildfly.core:wildfly-domain-management:14.0.0.Beta1,1,2642,3400,0
9561,com.fasterxml.jackson.dataformat:jackson-dataformat-csv:2.7.0,1,333,598,0
